tracking_id	female_flower_early_0	female_flower_early_3	female_flower_early_1	female_flower_early_2	female_flower_late_1	female_flower_late_0	male_flower_0	male_flower_1	male_flower_3	male_flower_2	male_flower_4	male_flower_6	male_flower_5	root_0	root_1	root_2	root_3	vegetative_0	vegetative_1	vegetative_5	vegetative_4	vegetative_3	vegetative_2
Zosma43g00400	278.979	224.278	237.841	228.087	307.84	282.067	368.878	365.943	331.701	307.324	344.507	395.07	221.128	457.567	455.374	508.492	464.196	623.54	292.837	724.105	387.162	603.431	545.4
Zosma43g00410	0	0.585581	0.523878	0.649821	0.726038	0	1.64678	18.0713	5.7939	4.9041	6.53094	14.1097	23.8138	639.131	668.878	342.698	1353.5	93.531	3.47925	89.7201	13.5057	151.606	9.05228
Zosma43g00420	1825.61	594.365	846.587	777.836	818.971	661.491	293.126	2525.46	162.229	223.954	148.579	357.445	159.893	1790.36	1419.87	622.155	1265.54	3403.96	757.317	3902.37	761.72	3364.25	2263.07
Zosma43g00430	3.40218	1.17116	1.04776	0	0	0.666826	3.29355	36.1425	0	3.2694	0	23.5161	1.70099	17.9568	30.6071	43.585	75.7372	1.41714	0.579875	7.25011	0	1.99481	3.3946
Zosma43g00450	0	0	0.523878	0	0	0	1.64678	0	4.34543	0	0	1.56774	13.6079	0.665068	1.49303	3.41843	0	381.21	97.9989	386.975	97.2408	237.383	440.167
Zosma43g00460	660.704	240.088	338.949	172.203	257.744	597.476	11086.1	11326.2	11647.2	10277.4	9806.2	12024.6	1903.4	238.76	221.715	781.112	159.618	772.34	1389.96	1451.83	2821.78	963.494	9722.15
Zosma43g00470	860.752	241.26	215.838	252.131	288.237	253.394	390.286	420.157	143.399	274.63	155.11	338.632	176.902	307.927	306.071	828.97	809.492	269.256	415.771	402.381	291.722	398.962	816.968
Zosma43g00490	761.408	627.158	681.041	708.305	802.272	830.865	2285.73	8344.41	1684.58	2711.97	2483.39	3585.42	3379.86	152.301	134.373	134.173	149.031	1001.92	2194.25	1463.62	4049.9	1212.85	6456.54
Zosma43g00500	437.521	803.418	591.982	1042.31	1048.4	718.171	130.095	239.444	17.3817	96.4473	44.0838	174.019	188.809	669.059	704.711	90.5885	111.57	68.0226	592.632	27.1879	69.3291	49.8703	99.575
Zosma43g00520	2.04131	62.0716	13.0969	0	52.2747	14.6702	0	4.51782	0	0	0	0	1.70099	0	0.746515	0.854608	0.814378	5.66855	0	0	0	0	0
Zosma43g00540	83.6937	180.359	101.108	142.961	229.428	210.717	0	4.51782	2.89695	6.5388	0	0	17.0099	46.5548	44.0444	5.98226	11.4013	1.41714	39.4315	0.906264	1.80076	0	1.13153
Zosma43g00550	193.244	333.781	266.13	275.524	361.567	297.404	166.324	81.3207	170.92	143.854	199.194	169.316	304.476	139.664	144.824	62.3864	70.0365	32.5942	146.708	31.7192	104.444	34.9092	28.2884
Zosma43g00560	40.8262	66.7563	42.4341	48.7366	59.5351	80.0191	3.29355	0	0	13.0776	0	6.27096	13.6079	22.6123	24.635	32.4751	21.9882	14.1714	31.3133	12.6877	11.7049	6.98184	1.13153
Zosma43g00570	4.08262	824.499	1.57163	1.94946	909.726	1596.38	1.64678	4.51782	4.34543	598.3	1.63273	0	0	1.99521	5.22561	0	0.814378	0	2.89938	0.906264	4.50189	0	0
Zosma43g00580	685.199	659.95	696.234	536.752	577.2	741.51	1325.65	1143.01	1659.95	1513.73	1596.81	1624.18	659.982	1039.5	827.886	1118.68	1150.72	1475.24	813.565	1198.99	1473.02	1556.95	2504.09
Zosma43g00590	1024.06	879.543	1041.47	1121.59	967.083	897.547	4913.98	7011.65	4821.98	4032.81	4049.18	5324.04	2837.24	1912.74	1537.08	810.169	1520.44	2029.34	1821.39	1870.53	2711.04	1845.2	3907.19
Zosma43g00600	859.391	495.402	683.661	663.468	371.005	482.115	969.951	1766.47	806.801	702.921	760.854	1152.29	1003.58	1098.03	1222.79	639.247	927.577	2692.56	753.838	2180.47	830.148	3439.06	962.936
Zosma43g00610	110.231	117.116	117.349	141.661	155.372	135.366	665.298	677.673	630.087	647.341	421.245	689.805	773.948	113.727	100.78	113.663	84.6953	119.04	151.347	126.877	117.049	121.684	135.784
Zosma43g00620	1617.4	237.16	2158.9	1267.8	329.621	170.041	5500.23	14064	1477.45	2754.47	1965.81	12499.6	850.493	450.251	265.759	14.5283	83.881	1.41714	1245.57	4.53132	1519.84	10.9715	5.65767
Zosma43g00630	60.5588	72.0265	69.1519	77.3287	94.3849	70.0167	135.036	194.266	110.084	166.739	101.23	178.722	81.6473	45.2247	57.4817	50.4219	72.4797	178.559	198.897	255.566	359.251	155.595	478.639
Zosma43g00640	591.299	703.869	719.808	677.764	1196.51	473.446	116.921	103.91	267.968	196.164	288.994	184.993	454.163	323.888	352.355	30.7659	268.745	474.741	133.951	637.103	209.788	587.472	668.737
Zosma43g00680	53.074	43.333	44.0057	69.5309	15.2468	52.6792	18.1145	13.5535	10.1393	21.2511	13.0619	7.8387	8.50493	34.5836	26.128	12.8191	7.3294	1.41714	55.668	10.8752	9.00378	2.99222	1.13153
Zosma43g00690	348.383	278.737	291.276	361.951	320.183	196.714	1.64678	4.51782	7.24238	16.347	9.7964	7.8387	40.8236	309.257	220.222	17.9468	175.091	1.41714	274.861	9.06264	213.39	4.98703	56.5767
Zosma43g00700	153.098	75.54	129.398	98.123	103.823	75.3513	29.642	13.5535	62.2845	42.5022	52.2475	23.5161	49.3286	146.315	144.824	82.897	107.498	158.719	284.719	200.284	341.243	116.697	374.538
Zosma43g00710	86.4154	105.99	72.819	64.3323	79.1381	91.3551	243.723	239.444	246.241	255.013	275.932	219.484	20.4118	37.9089	49.27	9.40069	12.2157	2.83427	38.2718	3.62505	0.900378	0.997406	2.26307
Zosma43g00720	391.931	269.367	409.672	564.695	290.415	296.737	210.787	289.14	211.478	196.164	249.808	235.161	302.775	536.045	546.449	164.939	269.559	7.08569	748.619	18.1253	880.57	0.997406	117.68
Zosma43g00730	0	0	0	0	0	0	0	0	0	0	0	0	0	54.5356	102.273	11.9645	17.9163	0	0.579875	0.906264	4.50189	0.997406	0
Zosma43g00740	71.4458	0	10.4776	0	0	0	0	0	2.89695	1.6347	1.63273	7.8387	10.2059	1221.07	1457.2	0	0.814378	1.41714	4.05913	0	0	0	1.13153
Zosma43g00750	21.0935	28.6935	15.1925	21.4441	33.3978	32.0076	31.2887	40.6604	33.3149	17.9817	52.2475	31.3548	42.5246	11.3062	8.21167	0	0	0	8.69813	0.906264	3.60151	0	0
Zosma43g00760	765.491	782.922	433.247	516.608	577.2	802.191	67.5178	117.463	115.878	240.301	169.804	158.342	113.966	36.5788	73.1585	658.903	300.506	6968.06	1501.88	7757.62	3844.61	7133.45	5914.53
Zosma43g00770	1252	1039.99	1232.68	970.183	1419.4	1082.92	945.249	899.046	711.202	701.287	713.505	830.902	1718	1442.53	1390.01	2508.27	1727.3	1884.79	945.777	1678.4	1080.45	2062.64	1724.46
Zosma43g00780	89.8176	32.7926	48.7206	49.3864	41.3842	35.3418	4839.87	6663.78	4713.34	5891.46	3410.78	7253.93	2594	137.669	123.922	41.8758	130.301	21.2571	37.6919	27.1879	51.3215	36.904	58.8398
Zosma43g00790	0	1.17116	1.04776	0	0.726038	0	85.6324	108.428	5.7939	32.694	3.26547	42.329	0	0	0	0	0	0	0	0	0	0	0
Zosma43g00810	1153.34	1126.07	1057.71	1180.08	1492.73	1133.6	1643.48	2326.68	2045.25	1943.66	1938.06	1909.51	3087.29	985.631	1097.38	1106.72	1080.68	1757.25	1150.47	1842.43	1387.48	1725.51	1704.09
Zosma43g00820	70.7654	77.2968	74.9145	37.0398	76.96	80.0191	426.515	546.656	218.72	377.616	174.703	507.948	25.5148	48.55	62.7073	84.6062	63.5215	408.135	218.033	486.664	457.392	482.745	482.034
Zosma43g00830	471.542	432.159	462.06	395.091	232.332	438.104	2305.49	1892.97	1804.8	1772.02	1915.2	1991.03	1051.21	562.648	654.694	925.541	1079.05	916.888	603.65	849.169	774.325	856.772	949.358
Zosma43g00840	38.7849	31.6214	39.8147	54.585	46.4664	43.3437	67.5178	94.8742	76.7692	67.0227	55.513	73.6837	34.0197	29.263	26.128	31.6205	30.132	26.9256	43.4906	30.813	42.3178	33.9118	30.5514
Zosma43g00850	1051.95	788.778	1219.06	1033.22	958.37	738.843	810.214	627.977	557.663	528.008	470.227	586.335	563.026	2380.28	1945.42	1153.72	2127.97	1176.22	1358.65	1115.61	1715.22	1284.66	1209.61
Zosma43g00860	7300.4	3103.58	6759.6	5449.4	6469	5099.88	3672.31	469.853	5350.67	5103.53	6281.13	3997.74	2063.3	1866.18	1320.59	169.212	465.01	14.1714	1572.04	31.7192	1376.68	6.98184	74.6813
Zosma43g00870	6.80436	5.27023	1478.91	3.24911	973.617	2.6673	39.5226	686.708	69.5269	109.525	643.297	95.6321	28.9168	929.766	3.73258	191.432	645.802	2.83427	566.538	0	1.80076	0	2.26307
Zosma43g00880	2912.27	996.074	2334.92	1932.57	1314.85	848.869	304.654	343.354	793.765	632.629	964.946	344.903	1389.71	6345.42	4809.8	1205.85	6809.83	333.027	4397.19	365.224	8914.64	314.183	521.637
Zosma43g00890	22.4544	27.5223	23.0506	18.195	26.8634	22.0052	194.32	433.711	165.126	194.529	166.539	178.722	199.015	27.9329	20.1559	54.6949	28.5032	39.6798	16.2365	39.8756	9.90416	37.9014	14.71
Zosma43g00900	166.707	177.431	192.787	156.607	206.195	234.056	317.828	492.442	243.344	304.054	316.75	299.438	39.1227	9.31096	12.6908	70.0779	3.25751	196.982	694.111	233.816	1002.12	153.601	256.858
Zosma43g00910	36.7436	53.8735	66.0086	35.0904	100.919	47.3446	72.4581	54.2138	150.642	150.392	244.91	108.174	73.1424	44.5596	44.7909	34.1843	30.9464	49.5998	73.6442	59.8134	38.7162	39.8962	53.1821
Zosma43g00920	477.666	717.923	862.303	591.987	1086.15	660.824	237.136	365.943	450.476	379.251	644.93	366.851	966.16	539.371	459.854	351.244	180.792	348.616	723.104	331.692	330.439	305.206	237.622
Zosma43g00930	0	0	0	0	0.726038	0.666826	4.94033	4.51782	2.89695	3.2694	0	3.13548	1.70099	0	0	58.1134	3.25751	347.199	17.3963	376.099	129.654	170.556	291.936
Zosma43g00940	0	0	0	0	0	0.666826	0	0	0	0	0	0	0	2.66027	5.22561	229.035	49.6771	18.4228	0	5.43758	12.6053	34.9092	4.52614
Zosma43g00950	118.396	169.233	155.068	163.755	166.263	162.039	158.09	203.302	91.254	174.913	93.0658	144.232	45.9266	49.8801	58.9747	129.9	81.4378	102.034	77.1234	92.4389	60.3253	66.8262	27.1568
Zosma43g00960	864.835	587.924	1196.01	838.27	436.349	534.127	242.076	90.3564	252.035	297.515	235.114	133.258	263.653	508.112	508.377	745.218	757.372	829.025	556.1	585.446	499.71	675.244	394.906
Zosma43g00970	46.2697	1.75674	0	0.649821	4.35623	3.33413	5554.58	6880.64	3379.29	3895.49	2325.01	5545.09	542.614	1.33014	1.49303	0	0	1.41714	0	0.906264	2.70113	0.997406	0
Zosma440g00010	357.909	517.654	504.494	448.377	837.122	621.481	128.449	212.337	56.4906	125.872	63.6766	120.716	251.746	433.625	476.277	358.935	254.086	201.233	446.504	219.316	324.136	197.486	100.707
Zosma440g00020	116.355	97.7921	130.446	131.264	61.7132	80.6859	13.1742	4.51782	15.9332	19.6164	16.3273	6.27096	54.4315	95.7699	67.1864	5.12765	15.4732	11.3371	149.028	9.9689	25.2106	28.9248	10.1838
Zosma440g00030	833.534	1294.14	783.721	911.699	1554.45	1266.97	131.742	117.463	76.7692	122.603	91.4331	34.4903	217.726	293.295	304.578	155.539	142.516	66.6054	225.571	58.0009	18.9079	48.8729	6.78921
Zosma440g00040	870.278	22.2521	1246.83	718.702	34.8498	36.6754	4569.8	9365.44	72.4238	78.4656	66.9421	290.032	136.079	450.251	524.054	0.854608	19.5451	0	63.7863	1.81253	4.50189	0	1.13153
Zosma440g00050	213.657	141.711	174.451	157.257	153.92	125.363	301.36	451.782	189.75	160.201	140.415	228.89	144.584	222.798	227.687	234.163	279.332	367.038	136.271	328.974	180.976	378.017	261.385
Zosma440g00060	426.634	473.735	473.586	458.774	559.049	426.102	128.449	121.981	137.605	155.297	166.539	152.071	704.208	381.749	344.89	252.964	237.798	389.713	389.096	381.537	325.937	356.074	346.25
Zosma440g00080	769.573	683.959	697.281	657.619	728.216	636.152	1730.76	1725.81	1755.55	1775.28	1342.11	1981.62	1399.91	935.751	829.379	887.083	895.002	983.493	659.318	1234.33	768.022	1182.92	1019.51
Zosma440g00090	530.06	265.854	29.3372	39.6391	74.7819	82.0195	413.341	140.052	201.338	295.881	244.91	429.561	285.766	1055.46	721.134	1439.16	2619.85	293.347	907.505	1118.33	995.818	554.558	1656.57
Zosma440g00100	334.094	269.953	379.811	437.33	312.196	230.055	64.2243	54.2138	128.914	130.776	179.601	141.097	182.005	272.678	290.395	189.723	158.804	111.954	311.973	111.47	280.918	134.65	139.179
Zosma440g00110	132.685	132.927	131.493	105.271	143.756	126.03	828.328	1075.24	527.245	665.323	602.479	669.425	597.046	242.085	219.476	237.581	241.87	196.982	161.785	185.784	165.67	206.463	217.255
Zosma440g00120	1150.62	1369.09	1325.41	1845.49	1687.31	1179.61	503.913	560.209	1040.01	792.83	791.876	1367.07	389.526	6904.08	6493.19	166.649	4125.64	22.6742	4117.11	32.6255	2896.52	27.9274	24.8938
Zosma440g00130	230.668	181.53	225.267	143.611	241.771	232.055	1297.66	2543.53	1096.5	1003.71	1138.02	1218.13	768.845	434.955	411.33	918.704	460.938	761.003	340.387	828.325	612.257	969.479	1182.45
Zosma440g00140	227.266	151.08	147.734	126.065	173.523	199.381	92.2195	45.1782	85.4601	89.9085	62.0439	131.69	45.9266	63.8466	94.0609	164.939	152.289	547.015	207.015	307.223	139.559	685.218	251.201
Zosma440g00150	233.39	186.8	247.27	228.087	154.646	196.714	64.2243	189.748	23.1756	50.6757	55.513	39.1935	134.378	64.5116	87.3423	172.631	138.444	1652.38	391.416	1709.21	957.102	1113.11	3379.89
Zosma4419g00010	0	0	0	0	0	0	1.64678	0	4.34543	1.6347	4.8982	0	59.5345	0	0	0	0	0	0	0	0	0.997406	0
Zosma442g00010	684.519	609.005	605.079	584.839	723.134	553.465	923.841	1093.31	1064.63	825.524	847.389	851.282	423.545	677.705	731.585	1008.44	889.301	1099.7	612.348	986.015	623.061	1315.58	1320.5
Zosma442g00030	121.118	125.314	130.969	105.271	185.866	158.038	167.971	198.784	259.277	258.283	269.401	271.219	323.187	104.416	114.217	73.4963	109.941	99.1996	90.4605	130.502	90.9382	114.702	124.469
Zosma442g00040	252.442	142.882	232.078	222.239	189.496	118.695	528.615	623.459	409.919	421.753	382.06	434.264	295.971	255.386	253.815	197.414	210.11	187.062	199.477	168.565	175.574	181.528	190.098
Zosma443g00010	49.6719	36.3061	40.3386	33.1409	45.7404	49.3451	47.7565	45.1782	55.0421	53.9451	71.8403	36.058	88.4512	40.5692	48.5235	50.4219	35.0183	76.5254	41.1711	79.7512	37.8159	78.7951	56.5767
Zosma443g00020	76.2089	145.224	163.45	201.445	140.851	88.6878	57.6372	18.0713	52.1451	81.735	58.7784	105.039	110.564	41.8993	77.6376	1.70922	2.44313	36.8456	94.5197	7.25011	162.068	16.9559	45.2614
Zosma443g00030	139.489	175.674	185.977	186.499	204.743	150.703	62.5775	9.03564	52.1451	73.5615	45.7166	67.4128	45.9266	137.669	159.008	97.4253	100.169	117.622	149.028	162.221	153.965	117.694	134.653
Zosma445g00010	117.035	137.026	134.113	140.361	142.303	172.708	130.095	153.606	136.157	134.045	153.477	170.884	95.2552	117.717	102.273	64.0956	74.9228	58.1026	227.311	96.0639	258.408	62.8366	357.565
Zosma445g00020	15714	10840.3	15858.8	26013.7	37642.2	10307.1	128.449	234.927	979.17	2486.38	1898.87	304.141	782.453	2946.25	5629.47	11975.6	2381.24	12854.9	17926.8	14581.8	35117.4	8508.87	34297.9
Zosma445g00040	118.396	127.071	121.54	122.816	143.756	150.703	108.687	72.2851	57.939	55.5798	71.8403	89.3611	42.5246	197.525	201.559	268.347	267.93	255.085	186.72	274.598	196.282	258.328	244.411
Zosma445g00050	0	11.126	0	0	0	2.00048	42.8162	4.51782	7.24238	13.0776	16.3273	7.8387	44.2256	9.97603	26.128	242.709	70.0365	75.1083	4.05913	258.285	74.7314	153.601	90.5228
Zosma445g00060	2730.59	2807.86	3186.23	2412.79	3433.43	3178.09	522.028	587.316	1248.59	729.076	2380.53	614.554	2158.55	2229.31	2115.62	2295.48	2533.53	4967.07	12249.9	6903.92	26918.6	5079.79	53044.1
Zosma445g00070	6.12393	10.5405	3.14327	2.59929	14.5208	16.0038	2820.93	16557.8	13.0363	163.47	17.9601	1530.11	375.918	1.99521	1.49303	1.70922	1.62876	7.08569	12.1774	11.7814	21.6091	41.8911	83.7336
Zosma445g00090	6774.42	1189.32	8269.41	5008.82	2003.87	1324.98	166.324	153.606	837.219	845.14	1054.75	322.954	1046.11	2577.14	1620.69	142.72	389.273	79.3597	2472.59	75.2199	773.425	49.8703	41.8668
Zosma445g00100	7386.82	2586.51	8587.93	9578.37	3614.22	2921.36	950.19	876.457	1234.1	1463.06	1433.54	887.34	6717.19	4322.95	3504.14	1372.5	2035.13	495.998	7350.5	500.258	6342.26	424.895	487.691
Zosma445g00110	454.531	510.041	530.688	519.207	421.828	506.121	240.429	225.891	241.896	292.611	269.401	277.49	233.035	379.754	381.469	540.967	389.273	369.873	449.983	321.724	359.251	332.136	230.833
Zosma445g00130	43.5479	81.9814	57.6266	61.0832	59.5351	56.0133	82.3388	72.2851	59.3875	71.9268	96.3313	42.329	27.2158	13.9664	16.4233	4.27304	7.3294	0	43.4906	0	5.40227	0	0
Zosma446g00030	42.1871	36.3061	30.3849	46.7871	42.1102	30.674	52.6968	36.1425	40.5573	47.4063	66.9421	56.4386	34.0197	63.1815	42.5514	35.0389	32.5751	21.2571	17.3963	18.1253	19.8083	27.9274	15.8415
Zosma446g00040	555.916	779.409	678.946	606.933	781.217	865.54	377.112	483.407	282.453	312.228	271.034	305.709	658.281	381.749	427.007	858.881	536.675	272.09	466.8	164.94	246.704	261.32	93.9174
Zosma446g00050	53.074	70.2698	47.6729	45.4875	48.6446	56.6802	85.6324	108.428	75.3208	63.7533	57.1457	68.9805	190.51	35.9137	46.284	55.5495	55.3777	304.684	46.39	199.378	78.3329	209.455	160.678
Zosma446g00070	27.2175	10.5405	0.523878	1.29964	7.98642	13.3365	2690.83	3898.88	2329.15	2828.03	1485.79	3751.6	335.094	11.9712	13.4373	20.5106	14.6588	68.0226	6.9585	27.1879	21.6091	17.9533	39.6037
Zosma446g00080	1048.55	1358.55	1119	1321.74	1902.22	1405.67	770.691	578.281	744.517	627.725	773.916	616.122	1313.16	1735.16	1379.56	252.964	386.015	123.291	1277.47	126.877	702.295	158.588	196.887
Zosma446g00090	173.511	146.395	136.732	124.766	166.989	148.035	120.215	167.159	124.569	142.219	171.437	119.148	90.1522	153.631	149.303	99.1345	181.606	201.233	82.9222	172.19	112.547	214.442	254.595
Zosma446g00100	18.3718	32.207	21.479	15.5957	34.1238	22.0052	65.871	9.03564	49.2482	65.388	32.6547	73.6837	15.3089	38.574	38.0723	121.354	66.779	77.9425	15.0768	21.7503	5.40227	66.8262	4.52614
Zosma446g00110	663.425	703.869	553.739	645.273	758.71	754.846	177.852	158.124	157.884	147.123	171.437	148.935	358.908	635.14	600.198	565.751	601.011	437.895	498.113	589.071	449.289	382.007	675.526
Zosma446g00120	300.072	183.873	385.574	267.726	209.825	162.039	210.787	112.945	618.499	186.356	563.293	166.18	28.9168	1329.47	1151.13	0	0.814378	0	162.365	0.906264	0.900378	0	0
Zosma446g00130	42.8675	9.3693	12.0492	9.0975	13.7947	8.66873	4538.51	11606.3	3041.8	3642.11	2240.11	4966.6	3692.84	8.64589	9.7047	0.854608	0	2.83427	1.15975	2.71879	1.80076	3.98962	1.13153
Zosma446g00140	255.164	472.564	316.422	400.94	499.514	456.775	368.878	424.675	456.27	395.598	442.471	230.458	229.633	221.468	185.882	299.113	181.606	62.354	184.4	48.9382	90.9382	51.8651	23.7622
Zosma446g00180	258.566	291.62	229.458	201.445	153.92	398.762	39.5226	140.052	73.8723	34.3287	78.3712	31.3548	108.863	7.98082	9.7047	107.681	21.9882	778.008	556.1	815.637	1381.18	1490.12	1291.08
Zosma448g00010	4.76305	34.5493	5.76266	5.84839	47.9185	23.3389	0	0	0	6.5388	1.63273	0	0	0	0.746515	0	0.814378	0	0.579875	0	0	0	0
Zosma44g00020	0	0	0	0	0.726038	0	4.94033	0	0	0	3.26547	3.13548	1.70099	731.575	549.435	0.854608	666.161	1.41714	49.2894	0	250.305	0	0
Zosma44g00030	85.0545	145.81	88.5354	111.769	131.413	120.695	26.3484	45.1782	46.3512	50.6757	44.0838	40.7612	51.0296	6.65068	9.7047	17.0922	7.3294	181.394	186.14	357.068	387.162	181.528	399.432
Zosma44g00040	42.1871	55.0447	48.7206	44.1879	35.5759	55.3465	64.2243	58.7316	24.6241	47.4063	39.1856	36.058	13.6079	49.2151	41.8049	80.3332	68.4078	450.65	109.017	638.01	260.209	428.885	801.127
Zosma44g00050	2616.96	2330.03	3319.29	3676.69	3015.96	2442.58	2748.47	989.402	1055.94	1144.29	989.437	1008.06	2563.38	6216.39	5123.34	5101.16	4482.34	1357.62	2535.79	1825.21	2464.33	1670.66	2773.39
Zosma44g00060	0.680436	134.098	0.523878	0	31.2196	107.359	1737.35	2019.46	315.768	756.866	898.004	1022.17	51.0296	243.415	106.005	10.2553	350.183	165.805	1860.24	16.3127	4322.71	73.8081	1853.45
Zosma44g00070	969.622	559.816	781.102	367.149	710.065	990.236	0	22.5891	2.89695	19.6164	0	0	0	1.33014	0.746515	0.854608	0.814378	0	35.9523	0	0	0	0
Zosma44g00080	33.3414	11.126	8.38205	20.1445	7.98642	10.0024	59.2839	0	52.1451	8.1735	31.0219	39.1935	30.6177	3718.4	3637.77	1569.92	14857.5	347.199	39.4315	140.471	82.8348	118.691	19.2361
Zosma44g00090	83.6937	21.6665	39.2908	40.9387	25.4113	70.0167	405.107	13.5535	431.646	197.799	435.94	141.097	547.717	3004.11	3014.43	1555.39	12541.4	1689.23	917.943	1222.55	2139.3	728.107	737.761
Zosma44g00110	23.8153	35.7205	22.5267	19.4946	18.151	20.0048	47.7565	81.3207	57.939	37.5981	42.4511	47.0322	37.4217	21.2822	44.7909	141.01	82.2522	145.965	20.2956	106.939	40.517	206.463	98.4435
Zosma44g00120	5.44349	8.19814	5.23878	7.79786	4.35623	8.00191	107.04	180.713	107.187	112.794	111.026	123.851	69.7404	10.6411	16.4233	23.0744	20.3595	59.5198	6.9585	46.2194	13.5057	67.8236	44.1299
Zosma44g00130	236.792	296.304	246.746	290.47	294.771	353.418	46.1097	13.5535	75.3208	94.8126	71.8403	40.7612	71.4414	190.875	209.024	492.254	377.057	513.004	316.612	579.102	381.76	659.285	353.039
Zosma44g00140	645.054	453.826	479.348	481.518	500.966	444.106	722.935	1075.24	798.11	691.478	782.08	691.373	625.963	462.223	443.43	217.925	435.692	334.444	635.543	333.505	677.985	369.04	580.477
Zosma44g00150	27.2175	62.0716	27.7655	12.9964	34.1238	10.6692	294.773	0	1.44848	1.6347	3.26547	1.56774	5.10296	391.725	602.438	76.0601	1663.77	4.25141	0.579875	1.81253	1.80076	1.99481	1.13153
Zosma44g00160	91.8589	207.881	100.061	80.5779	153.92	44.6773	24.7016	0	0	4.9041	3.26547	0	0	0	1.49303	2.56382	0.814378	0	4.05913	0	0	0.997406	0
Zosma44g00170	762.769	731.391	865.446	885.057	641.092	632.817	1030.88	808.689	1131.26	1052.75	956.782	1251.06	3616.29	546.021	463.586	150.411	264.673	90.6968	440.125	119.627	180.076	87.7717	109.759
Zosma44g00180	251.081	124.729	248.318	197.546	129.961	92.0219	1681.36	3026.94	1125.47	1554.6	945.353	2083.53	972.964	217.477	267.253	329.879	313.536	168.639	106.697	203.909	212.489	231.398	210.465
Zosma44g00190	618.517	1.17116	344.188	5.84839	5.8083	4.00095	2058.47	664.119	2162.57	1727.88	2449.1	1802.9	1374.4	430.964	436.712	277.748	410.447	24.0913	7.53838	26.2816	4.50189	25.9326	2.26307
Zosma44g00200	44.9088	5.27023	33.0043	1.94946	29.7676	13.3365	13.1742	0	4.34543	1.6347	6.53094	0	1.70099	27.2678	17.1699	55.5495	17.1019	1.41714	33.6328	0	97.2408	3.98962	0
Zosma44g00220	1469.06	1291.79	1763.9	1525.78	2149.07	1358.99	823.388	939.706	940.061	892.546	1066.18	1008.06	1008.68	2486.69	2258.96	2317.7	2686.63	1397.3	1472.88	1962.97	2230.24	1604.83	4391.49
Zosma44g00230	45.5892	96.0354	61.8176	94.2241	73.3298	100.024	92.2195	58.7316	94.1509	106.256	84.9022	81.5224	13.6079	40.5692	30.6071	5.12765	4.88627	0	111.336	2.71879	113.448	3.98962	6.78921
