tracking_id	root_0	root_1	root_2	root_3
Zosma111g00080	2469.4	2155.94	1479.33	2191.49
Zosma111g00100	258.712	223.208	103.408	253.272
Zosma111g00110	379.754	350.116	412.776	258.972
Zosma111g00120	828.675	909.256	810.169	994.356
Zosma111g00130	23.9425	26.8746	0	0
Zosma111g00140	114.392	137.359	210.234	176.72
Zosma111g00150	196.86	187.375	238.436	175.091
Zosma111g00170	148.31	85.1028	5.98226	4.88627
Zosma111g00180	23.2774	91.0749	83.7516	17.1019
Zosma111g00190	223.463	953.3	552.077	215.81
Zosma111g00200	193.535	228.434	28.2021	8.95816
Zosma111g00210	233.439	294.874	642.665	459.309
Zosma111g00220	79.8082	79.8772	72.6417	48.8627
Zosma111g00240	156.956	164.98	131.61	105.869
Zosma111g00250	167.597	163.487	152.12	187.307
Zosma111g00260	1048.15	951.061	703.342	927.577
Zosma111g00270	505.452	487.475	245.273	396.602
Zosma111g00280	219.473	200.813	334.152	250.014
Zosma111g00290	29.9281	15.6768	5.98226	42.3477
Zosma111g00330	121.708	133.626	66.6594	87.1385
Zosma111g00370	107.741	107.498	60.6772	62.7071
Zosma111g00380	194.2	203.799	348.68	211.738
Zosma111g00400	59.1911	79.1306	2.56382	105.869
Zosma111g00410	1783.05	1576.64	2196.34	1972.42
Zosma111g00420	368.448	342.651	277.748	332.266
Zosma111g00430	154.961	161.247	170.067	203.595
Zosma111g00460	206.171	131.387	9.40069	74.9228
Zosma112g00010	248.736	226.194	173.485	249.2
Zosma112g00030	0.665068	0.746515	28.2021	0.814378
Zosma112g00050	556.662	401.625	19.656	336.338
Zosma112g00060	560.653	548.689	2.56382	552.148
Zosma112g00070	160.282	117.203	63.241	137.63
Zosma112g00080	387.735	406.104	493.964	425.92
Zosma112g00090	103.086	120.189	405.939	88.7672
Zosma112g00120	2852.48	2877.82	8136.72	4795.87
Zosma112g00130	1408.62	1193.68	170.067	411.261
Zosma112g00140	2637.66	2328.38	1533.17	2425.22
Zosma112g00170	13.3014	14.1838	36.7482	12.2157
Zosma112g00180	957.699	906.27	543.531	335.524
Zosma112g00190	508.777	408.344	247.836	365.656
Zosma112g00200	31.9233	20.1559	3.41843	19.5451
Zosma112g00210	264.032	390.428	1205.85	1301.38
Zosma112g00220	972.33	971.963	0	1271.24
Zosma112g00250	235.434	259.041	170.922	369.728
Zosma112g00270	4328.27	3564.61	2422.81	3937.52
Zosma112g00300	144.985	185.882	251.255	147.402
Zosma112g00320	1521.01	1206.37	526.439	1235.41
Zosma112g00340	564.643	579.296	664.885	717.467
Zosma112g00360	405.692	493.447	567.46	416.147
Zosma112g00370	215.482	232.166	146.138	171.019
Zosma112g00380	42.5644	45.5374	0.854608	0.814378
Zosma112g00410	57.861	76.1446	8.54608	9.77254
Zosma112g00420	289.305	258.294	713.598	504.915
Zosma112g00430	984.966	806.237	656.339	757.372
Zosma112g00440	337.19	241.871	15.3829	90.396
Zosma112g00450	195.53	182.15	100.844	250.828
Zosma112g00460	837.321	806.983	1081.08	914.547
Zosma112g00470	47.8849	53.0026	4.27304	35.0183
Zosma112g00490	293.96	349.369	154.684	437.321
Zosma112g00500	463.553	508.377	314.496	672.676
Zosma112g00510	685.686	706.204	950.324	1019.6
Zosma112g00530	213.487	196.334	276.038	229.655
Zosma112g00540	107.741	88.8353	28.2021	34.2039
Zosma112g00550	549.347	542.717	295.694	401.488
Zosma112g00560	1047.48	1042.88	1069.97	676.748
Zosma112g00580	57.861	82.8632	1193.89	605.897
Zosma112g00600	544.691	581.536	847.771	830.666
Zosma112g00610	2013.16	1743.86	872.555	1531.85
Zosma112g00630	442.271	435.965	889.647	598.568
Zosma113g00010	359.137	325.481	393.12	330.638
Zosma113g00020	140.995	144.077	123.064	187.307
Zosma113g00030	89.7842	76.1446	239.29	108.312
Zosma113g00050	1098.03	970.47	471.744	899.074
Zosma113g00060	105.081	111.977	156.393	142.516
Zosma113g00070	434.955	128.401	25.6382	111.57
Zosma113g00110	59.8562	17.1699	4.27304	57.0065
Zosma113g00130	510.773	524.054	141.865	759.815
Zosma113g00140	170.258	180.657	252.964	325.751
Zosma113g00150	538.04	578.549	1161.41	732.126
Zosma113g00160	321.228	353.848	405.939	496.771
Zosma113g00170	238.76	313.536	637.538	383.572
Zosma113g00180	501.462	444.177	726.417	566.807
Zosma113g00200	442.271	445.67	605.917	548.077
Zosma113g00210	183.559	108.991	129.9	117.27
Zosma113g00250	135.009	112.724	114.517	92.0247
Zosma113g00260	175.578	151.543	335.861	218.253
Zosma113g00270	482.175	394.16	308.514	330.638
Zosma113g00280	96.4349	106.005	141.01	122.971
Zosma113g00310	26.6027	14.9303	0	0.814378
Zosma113g00330	140.995	117.203	87.17	92.8391
Zosma113g00340	97.1	103.019	164.085	121.342
Zosma113g00350	629.82	620.354	758.892	701.18
Zosma113g00380	5248.72	5577.96	4328.59	6423.82
Zosma113g00400	725.59	594.973	484.563	469.082
Zosma113g00410	1038.84	1072	1745.11	1310.33
Zosma113g00420	2384.27	2345.55	1513.51	2396.72
Zosma113g00430	344.505	265.013	304.24	255.715
Zosma113g00470	854.613	798.772	194.851	802.163
Zosma113g00480	486.165	419.542	269.202	442.207
Zosma113g00490	336.525	294.127	23.929	23.617
Zosma113g00500	626.494	573.324	209.379	443.836
Zosma113g00510	46.5548	53.7491	105.971	57.8209
Zosma113g00520	168.927	166.473	91.4431	48.0483
Zosma113g00530	1904.76	1701.31	2290.35	1803.85
Zosma113g00550	46.5548	26.8746	0	2.44313
Zosma113g00560	100.425	73.905	0	77.3659
Zosma113g00570	626.494	750.995	358.081	512.244
Zosma113g00590	673.714	578.549	472.598	522.831
Zosma113g00640	2148.17	1404.94	2641.59	2815.31
Zosma113g00650	72.4925	61.2143	26.4929	16.2876
Zosma113g00660	161.612	161.994	60.6772	59.4496
Zosma114g00030	99.0952	94.8075	127.337	166.133
Zosma114g00050	152.301	112.724	186.305	136.001
Zosma114g00070	957.034	845.802	187.159	599.382
Zosma114g00080	473.529	503.151	1133.21	709.323
Zosma114g00100	20.6171	34.3397	69.2233	56.1921
Zosma114g00110	151.636	132.133	1.70922	252.457
Zosma114g00120	29.9281	21.6489	3.41843	6.51503
Zosma114g00130	385.74	488.221	1095.61	824.965
Zosma114g00140	2034.44	1393.74	368.336	2189.86
Zosma114g00150	285.979	259.041	205.106	309.464
Zosma114g00160	869.91	857	554.641	705.252
Zosma114g00180	5935.74	5910.91	8404.22	9218.76
Zosma114g00190	36.5788	24.635	74.3509	40.7189
Zosma114g00200	160.282	748.008	2169	179.163
Zosma114g00220	255.386	208.278	122.209	403.932
Zosma114g00230	239.425	219.476	758.037	640.916
Zosma114g00240	101.755	100.78	72.6417	92.8391
Zosma114g00250	365.123	396.4	1216.96	1860.85
Zosma114g00260	47.2199	47.0305	14.5283	60.264
Zosma114g00270	153.631	134.373	87.17	110.755
Zosma114g00280	498.136	634.538	17.0922	697.922
Zosma114g00320	553.337	503.898	499.946	597.754
Zosma114g00330	152.966	133.626	51.2765	180.792
Zosma114g00340	195.53	223.208	9.40069	171.019
Zosma114g00350	66.5068	65.6934	0	13.8444
Zosma114g00360	24.6075	15.6768	0	0
Zosma114g00370	409.017	362.807	37.6028	182.421
Zosma114g00380	70.4973	55.2421	0.854608	0.814378
Zosma114g00390	25.2726	16.4233	0	0
Zosma114g00400	454.907	316.523	263.219	358.326
Zosma114g00420	34.5836	41.0583	32.4751	58.6352
Zosma114g00430	178.238	190.361	246.982	236.984
Zosma114g00440	656.423	485.235	173.485	514.687
Zosma114g00460	270.683	267.999	159.812	244.313
Zosma114g00470	62.5164	29.8606	0	25.2457
Zosma114g00490	1513.03	1499.75	1743.4	1162.12
Zosma114g00500	101.755	63.4538	105.971	127.857
Zosma114g00520	37.2438	42.5514	3.41843	8.95816
Zosma114g00540	37.9089	35.0862	11.1099	43.162
Zosma114g00550	307.927	243.364	362.354	557.035
Zosma114g00560	25.2726	33.5932	9.40069	4.07189
Zosma114g00570	25.2726	41.8049	54.6949	31.7608
Zosma114g00580	184.224	168.712	172.631	197.08
Zosma114g00590	646.447	781.602	1031.51	1081.49
Zosma114g00600	18969.7	8401.28	233.308	7348.95
Zosma114g00630	158.286	312.043	384.574	978.068
Zosma114g00640	125.033	158.261	261.51	295.619
Zosma114g00650	45.8897	43.2979	154.684	194.636
Zosma114g00660	633.81	868.944	1841.68	1267.99
Zosma114g00670	601.887	703.218	1077.66	964.224
Zosma114g00680	426.974	382.216	1455.4	669.419
Zosma114g00700	546.021	568.845	372.609	767.144
Zosma114g00710	755.518	754.727	587.97	902.331
Zosma114g00720	89.1192	97.047	386.283	339.596
Zosma114g00730	1150.57	976.442	69.2233	824.965
Zosma114g00740	2669.58	1852.1	89.7339	11.4013
Zosma114g00750	944.397	1035.42	1965.6	1154.79
Zosma114g00760	146.98	222.462	1934.83	275.26
Zosma114g00770	455.572	406.851	1067.41	784.246
Zosma114g00780	373.103	332.946	524.729	403.117
Zosma114g00790	214.817	137.359	1416.09	873.013
Zosma114g00800	11364.7	9205.28	5392.58	8376.69
Zosma114g00810	98.4301	98.54	58.1134	35.8326
Zosma114g00820	1118.65	1316.85	2025.42	2608.45
Zosma114g00830	65.1767	37.3258	134.173	17.1019
Zosma114g00850	464.218	477.023	750.346	896.63
Zosma114g00860	71.8274	99.2866	141.865	184.864
Zosma114g00870	348.496	259.787	103.408	298.062
Zosma114g00880	810.053	551.675	15.3829	835.552
Zosma114g00890	1278.26	1289.23	1695.54	1758.24
Zosma114g00940	512.768	526.293	564.041	700.365
Zosma114g00950	47.8849	39.5653	11.1099	310.278
Zosma114g00960	3.99041	2.23955	41.8758	2.44313
Zosma114g00970	1358.07	1240.71	411.921	704.437
Zosma114g00990	67.837	87.3423	164.085	88.7672
Zosma114g01010	579.275	472.544	1.70922	344.482
Zosma114g01020	120.377	71.6655	16.2376	19.5451
Zosma114g01030	53.2055	29.1141	0	0
Zosma114g01050	86.4589	132.88	42.7304	114.827
Zosma114g01060	158.286	138.105	193.141	158.804
Zosma114g01080	268.688	229.927	311.077	161.247
Zosma114g01100	18.6219	29.1141	45.2942	40.7189
Zosma114g01110	676.375	645.736	816.151	1040.78
Zosma114g01120	2901.69	2050.68	1483.6	1461.81
Zosma1159g00010	1.33014	37.3258	486.272	9.77254
Zosma115g00030	259.377	267.253	77.7693	45.6052
Zosma115g00040	2305.79	1830.46	522.166	609.969
Zosma115g00060	103.086	105.259	12.8191	14.6588
Zosma115g00070	97.7651	116.456	0.854608	15.4732
Zosma115g00080	363.792	490.461	912.721	770.402
Zosma115g00090	212.822	165.726	58.1134	114.013
Zosma115g00100	757.513	598.705	496.527	745.156
Zosma115g00150	255.386	359.82	631.555	444.651
Zosma115g00160	121.042	136.612	296.549	145.774
Zosma115g00170	189.545	282.929	424.74	227.212
Zosma115g00180	52.5404	61.2143	440.978	13.0301
Zosma115g00190	398.376	382.962	665.74	482.112
Zosma115g00200	19.287	26.128	406.793	385.201
Zosma115g00220	291.3	313.536	674.286	445.465
Zosma115g00230	388.4	409.09	609.336	621.371
Zosma115g00240	289.97	403.865	799.059	547.262
Zosma115g00310	443.601	451.642	0.854608	139.259
Zosma115g00350	9.97603	67.1864	19.656	9.77254
Zosma116g00010	631.15	759.953	2322.82	1373.04
Zosma116g00020	1267.62	1384.79	2679.2	1342.91
Zosma116g00030	295.955	288.155	99.1345	188.121
Zosma116g00040	245.41	262.027	367.482	285.032
Zosma116g00060	319.898	343.397	353.808	323.308
Zosma116g00070	144.985	160.501	98.2799	105.869
Zosma116g00090	588.586	573.324	356.372	390.902
Zosma116g00130	415.668	419.542	0	1.62876
Zosma116g00140	1940.67	1657.26	2290.35	2307.13
Zosma116g00150	481.51	377.737	574.297	500.028
Zosma116g00160	633.145	565.112	582.843	576.58
Zosma116g00170	464.883	447.163	116.227	176.72
Zosma116g00180	367.118	291.888	207.67	298.062
Zosma116g00190	180.234	217.983	391.411	298.877
Zosma116g00200	136.339	111.231	251.255	193.822
Zosma116g00210	363.127	286.662	230.744	220.696
Zosma116g00220	517.423	577.056	801.622	636.844
Zosma116g00230	645.781	660.666	840.934	741.084
Zosma116g00250	2938.27	2413.48	78.6239	1824.21
Zosma116g00260	610.533	620.354	628.137	594.496
Zosma116g00270	1911.41	1649.8	1105.01	1491.94
Zosma116g00280	845.967	745.769	305.95	594.496
Zosma116g00300	725.59	748.008	1808.35	1223.2
Zosma116g00310	363.127	363.553	376.882	218.253
Zosma116g00320	941.072	792.053	458.07	991.913
Zosma116g00330	1118.65	980.921	701.633	947.936
Zosma116g00340	54.5356	44.7909	2.56382	12.2157
Zosma116g00350	85.1288	94.8075	41.0212	57.0065
Zosma116g00360	9088.16	5943.01	1269.95	5740.55
Zosma116g00380	41.2342	38.0723	9.40069	36.647
Zosma116g00390	423.649	327.72	73.4963	354.255
Zosma116g00410	524.739	524.8	342.698	366.47
Zosma116g00420	259.377	250.083	532.421	420.219
Zosma116g00430	345.171	390.428	596.516	525.274
Zosma116g00490	281.989	302.339	127.337	920.247
Zosma116g00520	226.788	265.013	293.985	182.421
Zosma116g00530	71.1623	95.554	5.12765	108.312
Zosma116g00540	874.565	767.418	680.268	846.139
Zosma116g00550	875.895	759.953	813.587	794.019
Zosma116g00560	81.1384	76.8911	18.8014	53.749
Zosma116g00570	74.4877	292.634	191.432	225.583
Zosma116g00580	194.865	163.487	167.503	219.068
Zosma116g00590	123.703	110.484	161.521	132.744
Zosma116g00600	91.1144	97.047	120.5	62.7071
Zosma116g00610	270.683	264.266	329.879	274.445
Zosma116g00620	588.586	497.926	244.418	197.08
Zosma116g00630	57.1959	37.3258	9.40069	4.88627
Zosma116g00640	186.884	203.052	370.045	303.763
Zosma116g00650	1670.65	1503.48	47.0034	1460.99
Zosma116g00660	33.9185	38.8188	77.7693	48.0483
Zosma116g00680	234.104	236.645	192.287	224.768
Zosma116g00690	1272.28	971.963	128.191	717.467
Zosma116g00700	56.5308	38.0723	97.4253	43.162
Zosma116g00710	232.774	204.545	106.826	144.959
Zosma116g00720	128.358	89.5819	106.826	118.085
Zosma116g00740	1300.21	1069.76	536.694	320.865
Zosma116g00750	1446.52	1406.44	1401.56	1254.14
Zosma116g00770	10297.3	10572.2	3797.02	20634.7
Zosma116g00780	239.425	268.746	264.929	323.308
Zosma116g00790	1807.66	1782.68	1957.91	2158.92
Zosma116g00800	193.535	198.573	252.964	272.817
Zosma116g00810	3081.26	3650.46	2686.03	4676.16
Zosma116g00830	125.698	105.259	182.032	163.69
Zosma116g00840	108.406	123.922	47.8581	124.6
Zosma116g00850	496.806	461.347	443.542	569.25
Zosma116g00910	949.053	1083.19	458.925	257.344
Zosma1176g00010	214.817	629.313	1240.89	471.525
Zosma1176g00020	122.373	275.464	822.133	283.404
Zosma117g00010	102.421	90.3284	70.9325	100.983
Zosma117g00080	331.869	544.956	434.996	475.597
Zosma117g00090	97.7651	113.47	28.2021	75.7372
Zosma117g00100	57.1959	55.9887	27.3475	39.9045
Zosma117g00110	764.829	749.501	2027.99	1408.06
Zosma117g00120	47.2199	52.2561	20.5106	13.0301
Zosma117g00130	246.075	255.308	537.549	310.278
Zosma117g00160	148.31	160.501	0	0.814378
Zosma117g00180	127.028	106.005	0	214.996
Zosma117g00190	45.2247	37.3258	0.854608	43.162
Zosma117g00200	129.688	135.119	225.617	196.265
Zosma117g00210	111.732	86.5958	2.56382	132.744
Zosma117g00220	3411.8	4485.06	2463.84	2549.82
Zosma117g00240	446.261	508.377	699.069	671.048
Zosma117g00250	59.1911	73.1585	35.0389	44.7908
Zosma117g00280	276.668	242.618	159.812	304.577
Zosma117g00290	440.94	393.414	600.79	542.376
Zosma117g00310	518.088	495.686	278.602	590.424
Zosma117g00320	357.142	371.765	379.446	421.034
Zosma117g00330	140.995	181.403	218.78	201.151
Zosma117g00340	209.497	165.726	145.283	272.817
Zosma117g00350	89.1192	127.654	38.4574	131.929
Zosma117g00360	1584.86	1410.91	775.984	1000.06
Zosma117g00370	130.353	128.401	60.6772	94.4679
Zosma117g00410	192.87	156.022	33.3297	70.8509
Zosma117g00440	1044.82	999.584	2525.37	1717.52
Zosma117g00480	264.032	270.239	110.244	337.967
Zosma117g00490	47.8849	43.2979	159.812	83.0666
Zosma117g00500	214.817	232.166	538.403	474.783
Zosma117g00530	329.209	282.929	204.251	236.17
Zosma117g00540	64.5116	57.4817	22.2198	23.617
Zosma117g00550	835.326	755.474	1180.21	901.517
Zosma117g00560	71.1623	78.3841	236.726	282.589
Zosma117g00570	593.241	910.002	1348.57	742.713
Zosma117g00580	593.241	504.644	228.18	277.703
Zosma117g00590	460.227	509.124	1210.13	775.288
Zosma117g00600	270.683	308.311	365.772	302.134
Zosma117g00620	29.263	24.635	59.8226	25.2457
Zosma117g00630	1728.51	1576.64	1487.87	1726.48
Zosma117g00650	73.1575	90.3284	61.5318	78.1803
Zosma117g00660	2018.48	1837.92	15.3829	1806.29
Zosma117g00670	287.975	235.152	218.78	216.625
Zosma117g00680	285.979	190.361	58.1134	48.8627
Zosma117g00690	309.922	182.15	508.492	508.172
Zosma117g00700	1742.48	1496.76	76.0601	1623.87
Zosma117g00710	121.708	146.317	5.98226	119.714
Zosma117g00720	345.836	317.269	202.542	202.78
Zosma117g00730	441.605	394.907	628.992	512.244
Zosma117g00740	642.456	683.808	1263.97	1022.86
Zosma117g00750	75.8178	68.6794	200.833	52.1202
Zosma117g00760	156.291	152.289	110.244	193.822
Zosma117g00800	1779.72	1537.08	613.609	1807.92
Zosma117g00810	391.725	379.976	194.851	179.163
Zosma117g00830	1247.67	1110.07	133.319	213.367
Zosma117g00840	1848.89	1885.7	820.424	2470.01
Zosma117g00860	659.748	630.806	1393.87	988.655
Zosma117g00870	85.7938	79.1306	329.879	135.187
Zosma117g00890	57.1959	71.6655	10.2553	17.1019
Zosma118g00010	633.81	580.789	637.538	547.262
Zosma118g00060	3055.32	2259.7	2941.56	2336.45
Zosma118g00070	11018.2	9165.72	9891.23	16357.6
Zosma118g00100	268.688	309.057	278.602	279.332
Zosma118g00110	1248.33	1093.65	1945.09	777.731
Zosma118g00120	669.724	562.873	236.726	478.854
Zosma118g00130	6091.36	5822.82	5892.52	6882.31
Zosma118g00160	3.32534	5.97212	644.375	55.3777
Zosma118g00180	453.577	412.823	234.163	295.619
Zosma118g00190	85.1288	26.128	0.854608	13.0301
Zosma118g00210	146.315	110.484	7.69147	84.6953
Zosma118g00230	724.26	685.301	158.957	684.892
Zosma118g00240	37.9089	22.3955	0	47.2339
Zosma118g00260	232.109	191.854	144.429	201.151
Zosma118g00270	75.8178	64.9468	44.4396	51.3058
Zosma118g00280	2499.99	2284.34	1404.12	2411.37
Zosma118g00290	31191	27039.5	14004.5	11593.5
Zosma118g00310	89.7842	90.3284	41.8758	50.4915
Zosma118g00320	425.644	356.088	10.2553	578.209
Zosma118g00340	132.349	58.2282	905.885	840.438
Zosma118g00390	349.161	159.754	661.467	274.445
Zosma118g00400	256.051	214.25	47.8581	33.3895
Zosma118g00410	804.733	760.699	14.5283	262.23
Zosma118g00420	231.444	204.545	135.028	117.27
Zosma118g00430	193.535	183.643	221.344	166.133
Zosma118g00480	144.32	112.724	135.028	96.911
Zosma118g00490	181.564	244.111	11677.4	4233.95
Zosma118g00520	749.532	927.172	3257.77	882.786
Zosma118g00530	300.611	284.422	63.241	294.805
Zosma118g00540	15.2966	133.626	276.893	223.14
Zosma118g00590	422.984	296.367	505.073	481.298
Zosma118g00600	0	32.8467	5.12765	2.44313
Zosma118g00610	208.831	194.841	82.897	179.978
Zosma119g00170	97.7651	63.4538	5.12765	90.396
Zosma119g00230	482.175	204.545	59.8226	526.088
Zosma11g00020	916.464	829.379	907.594	930.02
Zosma11g00030	1051.47	802.504	52.1311	114.827
Zosma11g00110	107.076	137.359	110.244	81.4378
Zosma11g00120	135.009	144.077	109.39	115.642
Zosma11g00140	25.2726	29.8606	0	28.5032
Zosma11g00150	655.758	556.901	1368.23	771.216
Zosma11g00160	58.526	44.0444	23.0744	35.0183
Zosma11g00170	109.736	85.8493	40.1666	86.3241
Zosma11g00180	293.96	300.099	540.967	309.464
Zosma11g00190	203.511	166.473	53.8403	30.9464
Zosma11g00200	1243.68	1001.08	373.464	596.939
Zosma11g00210	2861.12	2049.18	2315.13	2329.12
Zosma11g00220	2205.37	2406.77	1996.36	2721.65
Zosma11g00230	192.87	154.529	110.244	127.043
Zosma11g00240	330.539	312.043	10.2553	18.7307
Zosma11g00260	453.577	429.246	147.847	187.307
Zosma11g00280	302.606	320.255	664.031	371.356
Zosma11g00290	523.409	546.449	217.925	250.828
Zosma11g00300	1048.81	1066.77	529.002	1374.67
Zosma11g00310	1826.94	1672.94	1094.75	1593.74
Zosma11g00320	307.927	340.411	621.3	487.813
Zosma11g00330	1.99521	106.005	3374.85	217.439
Zosma11g00340	313.912	168.712	28.2021	358.326
Zosma11g00350	17.9568	17.1699	94.0069	37.4614
Zosma11g00360	6180.48	5557.81	1493.86	4852.07
Zosma11g00380	506.117	388.188	245.273	228.84
Zosma11g00390	11.9712	9.7047	76.0601	107.498
Zosma11g00400	111.066	111.231	180.322	150.66
Zosma11g00410	637.136	618.861	1687	1191.44
Zosma11g00420	138.334	135.119	27.3475	23.617
Zosma11g00430	431.629	259.041	3.41843	87.9528
Zosma11g00440	144.32	197.08	593.953	319.236
Zosma11g00460	1727.18	1580.37	2984.29	2921.99
Zosma11g00520	92.4445	195.587	955.452	215.81
Zosma11g00530	1171.19	1048.11	949.47	1047.29
Zosma11g00540	11593.5	8670.78	2517.68	5873.3
Zosma11g00550	43.2295	20.9024	3.41843	20.3595
Zosma11g00560	50.5452	63.4538	76.9147	72.4797
Zosma11g00580	561.318	559.887	483.708	539.933
Zosma11g00590	2404.89	2105.17	1020.4	1772.09
Zosma11g00600	57.861	78.3841	27.3475	108.312
Zosma11g00610	322.558	338.918	626.428	355.069
Zosma11g00650	77.1479	97.047	249.546	102.612
Zosma11g00660	1729.84	1594.56	335.006	1092.08
Zosma11g00680	180.899	153.782	6.83687	83.0666
Zosma11g00690	103.086	88.0888	172.631	133.558
Zosma11g00700	31.2582	28.3676	0.854608	13.0301
Zosma11g00720	721.599	737.557	1035.79	989.47
Zosma11g00740	19.287	14.9303	248.691	35.8326
Zosma11g00770	116.387	270.239	492.254	486.998
Zosma11g00780	407.022	453.135	546.095	507.358
Zosma11g00790	89.1192	67.1864	95.7161	78.1803
Zosma11g00800	891.857	769.657	247.836	224.768
Zosma11g00840	702.977	718.894	693.087	687.335
Zosma11g00890	988.957	974.949	977.672	1335.58
Zosma11g00900	435.62	426.26	450.378	505.729
Zosma11g00920	1341.44	1295.95	1263.97	1309.52
Zosma11g00930	128.358	157.515	131.61	162.876
Zosma11g00940	436.285	458.36	821.278	611.598
Zosma11g00950	294.625	280.69	203.397	125.414
Zosma11g00960	1554.27	1264.6	339.279	491.07
Zosma11g00970	2366.98	2176.84	818.715	745.97
Zosma11g00980	2758.04	4202.88	8707.6	7022.38
Zosma11g01000	61.1863	46.284	29.0567	43.162
Zosma11g01010	510.108	513.603	429.868	399.045
Zosma11g01020	90.4493	63.4538	22.2198	21.9882
Zosma11g01030	1737.82	1605.75	1262.26	2097.84
Zosma11g01040	256.051	285.915	308.514	314.35
Zosma11g01050	316.573	314.283	268.347	258.158
Zosma11g01060	5.32055	2.23955	29.0567	8.14378
Zosma11g01080	626.494	567.352	546.949	708.509
Zosma11g01120	432.96	441.937	684.541	550.52
Zosma11g01140	90.4493	44.7909	0.854608	76.5516
Zosma11g01150	454.907	484.489	0	1.62876
Zosma11g01160	174.248	164.98	233.308	152.289
Zosma11g01170	384.41	306.818	14.5283	21.1738
Zosma11g01190	172.918	191.854	306.804	245.942
