tracking_id	female_flower_early_0	female_flower_early_3	female_flower_early_1	female_flower_early_2	female_flower_late_1	female_flower_late_0
Zosma179g00230	879.124	973.822	895.307	1026.07	987.412	870.874
Zosma179g00240	308.238	452.654	338.425	380.146	560.501	420.767
Zosma179g00250	155.139	228.377	162.926	228.737	141.577	244.058
Zosma179g00290	250.401	309.773	196.978	198.196	161.906	330.079
Zosma179g00320	74.1676	82.567	91.1547	95.5237	42.1102	100.024
Zosma179g00330	2110.71	1640.8	1884.39	1778.56	969.261	1769.75
Zosma179g00340	132.685	77.8823	133.589	98.7729	97.2891	114.027
Zosma179g00350	358.59	251.214	228.411	220.939	326.717	414.765
Zosma179g00360	39.4653	12.8828	9.95368	16.8954	5.08227	23.3389
Zosma179g00370	519.173	415.763	401.29	421.734	402.951	519.457
Zosma17g00010	535.503	748.959	265.606	380.795	235.236	1178.28
Zosma17g00100	209.574	223.107	203.788	227.437	132.139	228.721
Zosma17g00120	443.644	395.267	556.358	345.055	314.374	516.79
Zosma17g00130	16.3305	43.333	20.4312	26.6427	55.9049	39.3427
Zosma17g00140	4788.23	4808.21	4851.11	4849.62	5470.7	5427.29
Zosma17g00150	200.729	172.161	129.922	202.094	225.072	261.396
Zosma17g00180	8438.77	7125.36	7051.4	5998.5	7953.02	8402.67
Zosma17g00200	430.036	372.43	434.819	481.518	543.076	376.756
Zosma17g00220	316.403	276.394	313.803	235.235	243.223	294.737
Zosma17g00230	257.885	361.889	264.558	280.723	227.25	294.07
Zosma17g00240	353.827	378.286	409.149	393.792	336.882	396.094
Zosma17g00270	817.884	876.615	861.779	853.865	842.204	740.843
Zosma17g00280	319.125	300.989	333.71	283.322	304.936	289.402
Zosma17g00310	121.798	155.765	126.778	128.015	110.358	123.363
Zosma17g00340	400.777	171.575	281.846	265.127	142.303	434.103
Zosma17g00350	51.0327	10.5405	35.6237	35.7402	7.26038	42.01
Zosma17g00360	254.483	7.61256	245.699	36.39	20.3291	19.3379
Zosma17g00370	78.9306	33.3781	93.7741	76.6789	73.3298	42.6768
Zosma17g00380	359.27	250.629	290.228	310.615	283.155	253.394
Zosma17g00400	477.666	418.691	464.68	473.07	439.253	476.78
Zosma17g00410	255.164	265.268	311.183	259.929	283.155	284.068
Zosma17g00420	23.1348	250.629	25.1461	10.3971	194.578	442.772
Zosma17g00430	37.424	204.368	72.819	15.5957	156.098	84.6868
Zosma17g00440	89.8176	198.512	123.635	74.0796	181.51	168.04
Zosma17g00450	1464.98	2780.93	1201.78	1428.31	2664.56	3212.77
Zosma17g00460	507.605	305.088	312.755	386.644	660.695	264.063
Zosma17g00470	1419.39	1483.28	1433.85	1722.03	1653.19	1360.99
Zosma17g00480	80.2915	73.7833	44.0057	56.5345	60.2612	82.6864
Zosma17g00490	306.196	320.313	281.322	241.734	304.936	402.096
Zosma17g00500	1814.72	1798.91	1754.47	1628.45	2373.42	2373.23
Zosma17g00510	110.231	124.729	131.493	391.842	141.577	118.695
Zosma17g00520	90.498	40.9907	69.6758	92.2746	53.0008	54.6797
Zosma17g00530	3383.13	4255.42	3995.09	6216.84	5371.96	3706.22
Zosma17g00540	59.198	85.4949	36.1476	48.7366	90.7548	78.0186
Zosma17g00550	92.5393	119.459	126.255	120.867	102.371	151.369
Zosma17g00560	1015.21	778.238	1193.92	1081.95	1034.6	854.203
Zosma17g00570	122.479	91.3507	134.113	135.163	102.371	74.6845
Zosma17g00590	181.676	70.8554	144.59	63.6825	74.0559	118.028
Zosma17g00610	72.8067	113.603	70.1996	90.975	95.111	120.029
Zosma17g00620	996.839	582.068	981.747	888.956	717.326	524.125
Zosma17g00630	516.451	457.339	610.842	510.11	534.364	383.425
Zosma17g00640	197.327	336.709	202.217	291.77	304.21	417.433
Zosma17g00650	383.086	410.493	397.623	514.009	482.089	393.427
Zosma17g00670	24.4957	6.4414	25.1461	42.2384	17.4249	13.3365
Zosma17g00680	466.779	105.405	388.193	83.827	116.166	93.3556
Zosma17g00690	181.676	170.404	217.409	204.044	173.523	183.377
Zosma17g00700	354.507	368.331	321.661	392.492	381.896	354.084
Zosma17g00740	418.468	423.375	378.764	415.236	418.924	436.771
Zosma17g00750	360.631	120.63	235.221	161.156	174.249	115.361
Zosma17g00770	160.583	186.8	167.117	127.365	145.934	146.035
Zosma17g00780	100.024	169.819	59.7221	25.343	164.811	154.037
Zosma17g00790	74.1676	39.234	89.5831	53.2854	20.3291	21.3384
Zosma17g00800	608.31	655.266	666.896	643.973	601.886	722.172
Zosma17g00810	40.1457	36.3061	13.0969	14.2961	15.2468	17.3375
Zosma17g00820	54.4349	49.1888	18.8596	10.3971	49.3706	58.0138
Zosma17g00840	140.17	220.764	152.448	135.163	249.031	202.715
Zosma17g00860	250.401	213.737	256.7	237.185	270.812	222.053
Zosma17g00870	2627.16	197.927	2847.8	1161.23	303.484	253.394
Zosma17g00880	544.349	445.627	365.667	181.95	302.032	545.463
Zosma17g00900	586.536	490.132	580.981	542.601	637.461	590.141
Zosma17g00910	481.749	504.771	480.396	643.973	810.985	544.796
Zosma17g00940	613.073	465.537	412.816	295.669	545.255	770.85
Zosma17g00950	61.9197	83.1526	68.1041	49.3864	93.6589	70.0167
Zosma17g00960	123.839	91.9363	87.4876	102.672	107.454	92.6887
Zosma17g00970	168.748	108.918	176.023	121.517	132.139	102.691
Zosma17g00980	157.861	156.35	110.538	120.217	95.837	136.699
Zosma17g01010	726.026	2595.88	785.817	1234.01	1943.6	2462.59
Zosma17g01030	281.701	1541.25	784.245	864.912	1838.33	868.207
Zosma17g01050	0.680436	108.333	0.523878	0.649821	0.726038	60.0143
Zosma17g01100	1603.79	1102.06	2017.45	1701.23	1418.68	1532.37
Zosma17g01110	498.079	458.51	553.739	575.092	478.459	450.774
Zosma17g01120	127.242	138.197	142.495	203.394	171.345	146.702
Zosma17g01130	247.679	213.152	274.512	227.437	257.744	222.053
Zosma17g01140	190.522	266.44	279.227	265.127	226.524	198.047
Zosma17g01150	212.977	166.891	190.692	161.806	160.454	131.365
Zosma17g01160	559.319	495.402	510.257	562.096	630.927	546.797
Zosma17g01200	103.426	177.431	136.732	160.506	294.045	220.052
Zosma17g01210	174.872	363.646	229.982	135.163	521.295	357.418
Zosma17g01220	2344.1	1339.81	2913.28	2451.13	1908.75	1160.28
Zosma17g01240	128.602	133.513	125.207	137.112	99.4672	114.027
Zosma17g01250	172.15	101.891	129.922	124.766	167.715	104.692
Zosma17g01280	416.427	395.853	688.899	417.185	715.148	230.722
Zosma17g01290	1449.33	2053.63	2605.24	2435.53	3027.58	1646.39
Zosma17g01300	31.9805	28.6935	29.3372	59.1337	21.7811	12.0029
Zosma17g01330	27.2175	10.5405	42.4341	63.6825	21.0551	12.6697
Zosma180g00010	2675.48	3068.45	4865.78	5729.48	10541.3	5548.66
Zosma180g00030	257.885	365.988	296.515	354.153	339.786	354.751
Zosma180g00060	114.313	220.764	80.1533	46.1373	177.153	421.434
Zosma180g00080	5244.8	104.819	80.1533	128.015	226.524	86.0205
Zosma180g00100	75.5284	90.7651	96.9174	75.3793	57.357	83.3532
Zosma180g00150	438.201	456.754	404.958	1001.37	432.719	345.416
Zosma180g00160	246.998	115.945	278.703	113.719	214.907	165.373
Zosma180g00180	204.811	204.368	191.215	213.791	236.688	190.045
Zosma180g00190	336.816	340.223	342.616	257.329	157.55	360.753
Zosma180g00210	59.8784	89.0084	47.6729	11.047	37.0279	127.364
Zosma180g00220	556.597	329.097	495.065	391.842	288.237	298.738
Zosma180g00240	80.2915	149.323	88.0115	96.1736	122.7	111.36
Zosma180g00250	419.149	460.267	423.293	372.348	468.295	484.782
Zosma180g00260	124.52	155.765	138.304	156.607	196.756	121.362
Zosma180g00270	17.0109	56.8014	16.7641	34.4405	37.0279	35.3418
Zosma181g00010	63.961	26.3512	89.0592	38.3395	7.26038	24.0057
Zosma181g00020	406.22	242.431	325.328	433.431	230.88	223.387
Zosma181g00040	36.7436	12.2972	38.2431	42.2384	15.2468	10.6692
Zosma181g00050	298.712	65.5851	69.1519	81.8775	95.837	72.0172
Zosma181g00080	80.9719	134.098	93.2503	123.466	145.208	475.447
Zosma181g00090	9.52611	19.3242	8.38205	10.3971	10.8906	69.3499
Zosma181g00100	251.081	190.314	272.416	280.073	201.113	186.044
Zosma181g00140	27.2175	70.8554	38.2431	51.3359	55.9049	50.6787
Zosma181g00150	72.1262	141.711	70.7235	107.221	121.248	91.3551
Zosma181g00170	53.7545	83.1526	43.4819	84.4768	111.084	80.6859
Zosma181g00180	1209.82	884.228	1210.16	1239.86	507.501	971.565
Zosma181g00190	518.492	966.795	492.969	668.666	960.548	1276.3
Zosma181g00200	347.023	332.025	320.089	421.084	373.91	266.73
Zosma181g00210	95.2611	124.729	101.108	122.816	95.111	118.028
Zosma181g00220	507.605	439.186	593.554	622.529	478.459	446.106
Zosma181g00230	77.5697	49.1888	69.6758	54.585	61.7132	36.6754
Zosma181g00250	941.724	1051.12	985.414	1041.01	843.656	954.894
Zosma181g00270	347.023	484.861	346.807	430.182	370.279	457.442
Zosma181g00280	214.337	280.494	236.269	321.662	284.607	269.398
Zosma181g00330	478.347	771.796	499.256	606.933	982.33	764.182
Zosma181g00340	201.409	142.882	190.168	201.445	169.167	124.03
Zosma181g00360	41.5066	83.7381	34.0521	65.632	67.5215	109.359
Zosma181g00370	145.613	243.602	210.075	102.672	225.072	178.042
Zosma181g00380	544.349	337.295	399.719	271.625	334.704	344.749
Zosma181g00390	197.327	221.35	213.218	189.098	133.591	220.052
Zosma181g00400	34.7023	48.6033	12.5731	40.9387	22.5072	62.6816
Zosma181g00420	57.1566	16.9819	16.7641	27.9423	20.3291	14.0033
Zosma181g00430	670.91	628.329	733.953	690.11	797.916	598.142
Zosma181g00450	158.542	175.674	161.354	358.052	249.031	185.377
Zosma181g00470	365.394	560.401	387.67	576.392	746.367	575.47
Zosma182g00010	172.15	200.269	200.121	248.232	166.263	191.379
Zosma182g00020	1601.07	471.393	1008.46	789.533	545.981	787.521
Zosma182g00030	1625.56	178.017	848.158	473.72	247.579	235.389
Zosma182g00040	163.985	95.4498	37.7192	66.2818	59.5351	90.0214
Zosma182g00060	591.299	230.134	528.593	972.783	412.39	203.382
Zosma182g00070	1278.54	1247.87	1151.48	859.064	1364.95	936.89
Zosma182g00080	97.9828	113.603	105.823	107.87	146.66	121.362
Zosma182g00090	512.369	439.186	547.976	457.474	300.58	422.101
Zosma182g00120	551.834	350.178	564.216	550.399	437.801	426.102
Zosma182g00160	24.4957	51.5312	23.5745	116.968	118.344	53.346
Zosma182g00170	66.6828	96.6209	67.0564	75.3793	151.016	128.03
Zosma182g00190	1346.58	1540.08	1308.65	1413.36	2153.43	1593.05
Zosma182g00220	0.680436	158.107	0	0	3.63019	66.0157
Zosma182g00230	52.3936	124.143	64.9609	50.0362	95.111	90.0214
Zosma182g00240	176.233	336.709	202.217	224.838	234.51	344.749
Zosma182g00250	443.644	330.854	453.154	408.088	383.348	324.077
Zosma182g00260	134.726	131.756	157.163	221.589	188.044	162.705
Zosma182g00270	53.7545	52.7023	21.479	14.9459	102.371	93.3556
Zosma182g00290	622.599	357.205	637.035	491.265	604.79	446.773
Zosma182g00300	1100.95	938.101	1167.2	879.208	1576.23	1665.06
Zosma182g00310	42.8675	29.2791	32.4804	57.8341	32.6717	58.0138
Zosma182g00330	860.752	710.31	946.123	709.605	882.136	1211.62
Zosma182g00340	410.303	191.485	428.532	389.893	214.181	208.05
Zosma182g00370	516.451	428.06	556.358	510.11	413.842	406.764
Zosma182g00390	76.2089	165.134	43.4819	45.4875	84.9465	175.375
Zosma182g00400	914.506	842.652	738.144	758.991	414.568	1133.6
Zosma182g00410	134.726	111.26	90.107	98.7729	102.371	132.698
Zosma182g00420	72.1262	100.134	68.628	66.2818	86.3985	77.3518
Zosma182g00430	359.951	293.376	325.852	307.366	316.553	336.747
Zosma182g00440	690.643	764.184	651.18	634.876	925.699	780.186
Zosma182g00450	51.7132	57.387	77.01	72.1302	40.6581	49.3451
Zosma182g00460	1150.62	860.805	1103.81	1378.27	1329.38	1028.24
Zosma182g00470	517.812	453.24	511.305	471.121	444.335	418.1
Zosma182g00490	229.307	1544.76	326.376	771.338	911.178	1591.05
Zosma182g00500	35.3827	1736.83	59.7221	213.791	1643.02	1503.69
Zosma182g00510	327.97	528.194	373.525	653.071	711.517	586.806
Zosma182g00520	189.842	235.404	235.221	245.632	254.113	244.058
Zosma182g00540	265.37	267.025	311.707	270.976	357.211	291.403
Zosma182g00560	21.0935	108.333	18.3357	16.2455	86.3985	110.026
Zosma183g00020	281.701	500.087	320.613	378.846	546.707	503.453
Zosma183g00030	78.9306	25.7656	60.246	64.9821	41.3842	41.3432
Zosma183g00040	1162.87	502.429	1225.35	537.402	891.575	442.772
Zosma183g00050	140.17	105.99	129.922	102.022	130.687	146.035
Zosma183g00070	134.726	132.341	125.207	240.434	144.482	142.034
Zosma183g00100	240.874	303.917	287.085	322.311	330.347	364.087
Zosma183g00110	63.961	46.8465	80.1533	98.123	64.6174	32.6745
Zosma183g00120	1859.63	14425.2	1876.01	2338.06	15623.6	10788.6
Zosma183g00150	355.868	361.889	362	364.55	333.978	393.427
Zosma183g00160	40.1457	47.4321	48.7206	71.4804	31.9457	32.6745
Zosma183g00190	74.1676	148.152	53.9594	57.8341	162.633	113.36
Zosma183g00210	129.283	127.071	80.6772	118.267	135.043	96.6897
Zosma183g00260	2489.72	2343.5	2416.12	2827.37	3271.53	3017.39
Zosma183g00270	182.357	147.567	189.644	146.21	170.619	154.704
Zosma183g00280	1253.36	1089.18	1313.36	1273	751.449	1136.94
Zosma183g00290	189.161	238.917	237.841	199.495	267.182	223.387
Zosma183g00310	12.9283	13.4684	24.6223	68.2312	18.877	4.00095
Zosma183g00350	274.216	185.044	249.366	297.618	242.497	216.051
Zosma183g00380	2245.44	1877.96	2018.5	1537.48	1656.82	1854.44
Zosma183g00400	144.933	62.0716	169.736	237.185	54.4529	58.6806
Zosma183g00410	244.957	415.763	260.891	355.452	241.045	343.415
Zosma183g00420	602.186	830.94	553.215	595.236	675.941	931.555
Zosma183g00430	1533.02	394.682	2748.26	4416.84	1249.51	394.094
Zosma183g00440	292.588	334.953	301.754	287.221	363.745	326.078
Zosma183g00450	1230.23	1171.75	1361.56	1697.98	1298.16	1102.26
Zosma184g00010	70.7654	59.1437	35.0998	20.7943	39.2061	93.3556
Zosma184g00030	160.583	2.34233	150.353	3.24911	53.7268	131.365
Zosma184g00070	625.321	542.248	553.739	674.515	627.297	521.458
Zosma184g00080	190.522	156.936	220.553	213.141	217.811	178.709
Zosma184g00150	178.274	216.665	191.739	196.896	108.18	215.385
Zosma184g00160	723.984	898.282	775.339	858.414	1062.19	852.203
Zosma184g00190	581.773	972.651	672.135	779.136	1314.13	958.895
Zosma184g00200	117.715	228.962	113.158	132.564	354.307	263.396
Zosma184g00210	643.012	765.941	673.707	760.291	632.379	769.517
Zosma184g00220	662.745	1056.97	751.765	984.479	1388.91	1034.25
Zosma185g00010	337.496	361.889	324.804	246.282	350.676	406.764
Zosma185g00020	1466.34	1996.83	1346.37	2678.56	2920.85	1481.02
Zosma185g00050	462.016	462.609	379.811	347.005	471.925	427.435
Zosma185g00060	408.262	522.339	537.499	612.782	450.87	432.103
Zosma185g00080	749.16	748.373	677.374	660.219	940.219	711.503
Zosma185g00120	234.751	241.845	215.838	152.708	252.661	298.738
Zosma185g00130	471.542	399.367	499.779	428.882	331.073	418.766
Zosma185g00140	72.1262	140.54	67.0564	66.9316	48.6446	122.029
Zosma185g00150	51.0327	152.837	58.1504	49.3864	74.0559	164.706
Zosma185g00160	598.104	765.355	791.056	820.075	810.985	819.529
Zosma185g00170	202.77	202.026	141.447	118.917	181.51	266.063
Zosma185g00180	186.44	368.916	121.54	54.585	214.907	301.405
Zosma185g00190	795.43	409.907	835.061	896.104	759.436	567.469
Zosma185g00200	100.705	47.4321	89.5831	128.665	39.9321	68.0162
Zosma185g00220	87.7763	117.702	94.298	77.9786	89.3027	127.364
Zosma185g00230	346.342	318.556	285.513	295.019	349.224	289.402
Zosma185g00240	571.566	401.709	640.179	536.752	486.446	372.755
Zosma185g00250	215.018	158.693	208.503	168.954	178.605	149.369
Zosma185g00260	146.974	156.35	149.305	153.358	219.263	148.702
Zosma185g00270	1055.36	1233.23	950.838	953.288	857.451	1156.28
Zosma185g00300	89.8176	146.395	55.5311	63.0327	106.002	122.696
Zosma185g00310	986.633	1393.68	1006.37	989.028	1468.05	876.876
Zosma185g00320	257.205	275.809	196.454	317.763	386.978	194.713
Zosma185g00330	271.494	348.421	236.793	238.484	325.265	452.108
Zosma185g00350	641.651	565.086	620.795	518.557	506.049	602.81
Zosma185g00360	1404.42	3044.44	1507.72	1783.76	3054.44	2852.01
Zosma185g00370	787.945	396.439	674.231	302.817	367.375	367.421
Zosma185g00390	484.471	583.825	508.685	542.601	537.994	549.464
Zosma185g00400	129.963	198.512	130.969	96.8234	193.852	159.371
Zosma185g00410	1047.87	1034.72	1099.1	1139.14	664.325	993.57
Zosma185g00440	21.774	42.1619	27.7655	15.5957	74.7819	53.346
Zosma185g00450	775.017	12.2972	8.38205	94.2241	25.4113	14.6702
Zosma185g00460	14.9696	35.1349	17.8118	46.7871	12.3426	30.674
Zosma185g00470	76.2089	66.7563	58.1504	57.1843	28.3155	43.3437
Zosma185g00480	99.3437	42.1619	84.3443	107.221	39.9321	43.3437
Zosma185g00500	564.762	508.285	587.267	415.236	509.679	610.145
Zosma185g00510	953.972	794.634	813.582	682.312	907.548	807.526
Zosma185g00520	175.553	151.08	125.207	64.3323	101.645	118.695
Zosma185g00530	885.928	843.823	1063.47	1780.51	1386.01	723.506
Zosma185g00540	295.99	491.303	321.137	324.261	461.034	562.134
Zosma185g00550	40.8262	22.2521	51.8639	39.6391	23.9593	8.00191
Zosma185g00560	289.185	217.251	259.843	234.586	174.975	211.384
Zosma185g00580	219.781	254.142	262.987	286.571	308.566	240.724
Zosma185g00600	294.629	276.394	309.612	322.961	241.771	266.73
Zosma185g00610	366.075	393.511	382.431	380.795	574.296	396.761
Zosma185g00620	1236.35	603.149	1422.33	1388.02	882.862	486.783
Zosma185g00640	138.129	105.99	146.686	122.166	92.2068	102.691
Zosma186g00010	721.943	385.313	717.713	770.688	316.553	372.089
Zosma186g00030	72.8067	121.215	82.7727	68.8811	48.6446	112.694
Zosma186g00050	1439.12	1911.34	1353.18	1466.65	2195.54	1780.42
Zosma186g00060	34.0218	560.987	47.149	42.2384	386.978	236.723
Zosma186g00070	798.152	782.337	912.071	861.663	1110.84	712.17
Zosma186g00090	162.624	158.107	169.736	155.307	207.647	144.034
Zosma186g00100	843.061	469.051	678.422	591.987	597.529	398.762
Zosma186g00120	1300.99	40.4051	1203.35	773.937	91.4808	70.0167
Zosma186g00130	27.8979	45.0898	19.3835	12.3466	29.0415	134.699
Zosma186g00160	389.21	102.477	455.774	367.149	270.086	207.383
Zosma186g00170	70.7654	150.494	71.2474	78.6284	160.454	124.696
Zosma186g00190	251.761	209.638	222.648	205.344	180.057	216.718
Zosma186g00210	449.088	498.33	495.065	467.222	530.008	511.455
Zosma186g00240	2397.86	2461.78	2154.71	1506.94	2068.48	2286.54
Zosma186g00270	455.892	480.177	341.568	1544.63	347.046	442.105
Zosma186g00280	46.9501	48.6033	35.6237	61.733	28.3155	50.0119
Zosma186g00290	100.705	5.27023	2.09551	7.14804	5.8083	1.33365
Zosma187g00070	205.492	2.34233	191.739	335.958	176.427	112.027
Zosma187g00080	521.895	470.807	363.571	567.944	460.308	446.773
Zosma187g00090	488.553	414.006	412.816	418.485	512.583	396.094
Zosma187g00120	212.296	300.403	214.266	213.791	182.236	262.062
Zosma187g00130	185.079	221.935	214.266	215.091	225.798	208.716
Zosma187g00140	51.7132	72.6121	70.7235	96.1736	82.0423	60.6811
Zosma187g00160	65.3219	80.2247	89.5831	102.672	93.6589	95.356
Zosma187g00180	53.7545	77.8823	61.2937	62.3829	91.4808	90.6883
Zosma187g00220	205.492	364.232	229.458	321.012	479.185	396.094
Zosma187g00240	313.001	388.241	309.612	365.849	426.91	374.089
Zosma187g00250	951.93	252.971	279.227	310.615	331.799	228.054
Zosma188g00050	579.051	365.403	421.722	378.846	506.775	387.426
Zosma188g00060	6.80436	250.629	7.33429	39.6391	964.905	111.36
Zosma188g00090	638.93	621.888	709.854	577.691	402.951	528.793
Zosma188g00100	1127.48	1287.11	1270.4	1397.12	1756.29	1304.98
Zosma188g00110	730.108	453.24	707.759	595.236	609.146	368.755
Zosma188g00120	334.094	331.439	327.424	293.069	303.484	370.088
Zosma188g00130	791.347	657.022	751.765	446.427	841.478	940.891
Zosma188g00140	185.079	199.098	143.019	148.809	61.7132	312.074
Zosma188g00150	129.283	186.8	138.304	136.462	251.935	210.717
Zosma188g00170	168.068	262.34	177.071	239.784	341.238	302.739
Zosma188g00180	336.136	503.6	389.765	437.98	515.487	486.116
Zosma188g00190	132.005	123.558	111.062	108.52	145.208	126.03
Zosma188g00200	1056.04	1299.41	1113.76	1192.42	1614.71	1415.67
Zosma188g00210	176.913	135.855	143.019	125.416	126.331	132.698
Zosma188g00220	741.676	800.49	843.443	901.302	820.423	736.842
Zosma188g00230	198.687	365.403	207.98	215.741	277.347	357.418
Zosma188g00240	47.6305	41.5763	34.0521	62.3829	25.4113	20.0048
Zosma189g00030	619.877	444.456	540.642	475.669	275.168	364.087
Zosma189g00050	27.2175	56.2158	22.5267	22.7437	57.357	36.0086
Zosma189g00060	725.345	626.572	860.731	816.825	425.458	611.479
Zosma189g00070	108.87	141.711	155.592	167.004	100.193	163.372
Zosma189g00080	144.252	189.143	160.83	103.971	241.771	264.73
Zosma189g00100	97.9828	32.7926	23.5745	21.4441	83.4944	90.6883
Zosma189g00110	794.75	642.383	661.134	577.691	739.107	722.839
Zosma189g00120	4384.73	4015.92	4103.01	3418.71	4693.84	4790.47
Zosma189g00130	227.946	206.125	212.694	161.806	226.524	219.386
Zosma189g00140	28.5783	31.0358	10.4776	45.4875	28.3155	20.0048
Zosma189g00150	655.941	821.571	591.982	722.601	849.465	795.523
Zosma189g00190	87.0958	89.594	131.493	128.665	116.892	48.6783
Zosma189g00200	322.527	310.944	231.554	230.037	261.374	404.763
Zosma189g00210	321.166	470.222	344.188	347.005	559.049	421.434
Zosma189g00220	484.471	473.735	507.638	558.197	302.032	466.778
Zosma189g00230	25.8566	25.7656	58.1504	109.82	37.754	19.3379
Zosma189g00240	2740.12	2966.56	2338.59	2213.29	3164.8	4103.64
Zosma189g00260	424.592	103.648	153.496	157.257	210.551	221.386
Zosma189g00290	326.609	453.24	366.714	395.091	509.679	378.757
Zosma189g00300	116.355	266.44	163.974	253.43	320.909	186.711
Zosma189g00310	530.74	357.205	561.073	540.002	323.813	407.43
Zosma189g00320	112.952	139.954	121.016	109.17	97.2891	180.71
Zosma189g00330	20.4131	60.9005	35.0998	64.3323	40.6581	27.3398
Zosma189g00360	446.366	333.196	325.328	261.878	360.115	340.081
Zosma189g00370	111.592	60.9005	93.7741	121.517	55.1789	43.3437
Zosma189g00380	307.557	234.818	355.713	291.12	253.387	251.393
Zosma189g00390	238.153	240.088	289.181	289.171	187.318	250.726
Zosma189g00400	57.1566	94.8642	67.0564	74.7295	71.1517	92.0219
Zosma189g00410	160.583	138.783	136.208	132.564	126.331	132.698
Zosma189g00420	698.128	424.547	780.054	799.28	620.037	482.782
Zosma189g00430	2.72175	37.4772	0.523878	0.649821	136.495	72.684
Zosma189g00440	244.957	97.2065	189.644	156.607	126.331	98.0234
Zosma189g00450	161.263	172.747	162.926	197.546	209.825	170.041
Zosma189g00460	1264.25	1439.94	1231.11	1135.89	1830.34	1591.05
Zosma189g00470	185.079	227.206	201.169	216.391	285.333	246.725
Zosma189g00480	364.033	308.601	331.615	388.593	254.839	305.406
Zosma189g00490	1044.47	880.715	895.831	905.201	1105.03	898.214
Zosma189g00500	939.683	380.042	880.639	347.654	411.664	232.722
Zosma189g00510	723.984	143.467	540.118	356.752	179.331	130.698
Zosma189g00520	110.911	130.585	119.968	107.87	134.317	131.365
Zosma189g00530	65.3219	31.0358	61.2937	70.1807	37.754	27.3398
Zosma189g00540	70.7654	101.891	83.8205	86.4262	113.988	88.6878
Zosma189g00570	649.817	863.147	668.992	742.746	872.698	854.203
Zosma189g00580	493.997	391.168	498.208	415.886	388.43	367.421
Zosma189g00600	425.273	377.114	448.439	369.099	415.294	338.081
Zosma189g00610	600.825	99.5488	212.171	55.2348	78.4121	105.358
Zosma189g00640	140.85	117.116	157.687	103.971	73.3298	106.025
Zosma18g00010	750.521	651.167	684.708	793.432	833.492	666.826
Zosma18g00020	10.887	77.2968	13.0969	24.0434	37.754	17.3375
Zosma18g00030	94.5806	182.701	141.971	172.203	182.962	154.704
Zosma18g00040	247.679	190.9	169.736	198.196	220.716	158.704
Zosma18g00050	274.896	265.268	308.04	289.171	348.498	255.394
Zosma18g00060	37.424	67.9274	27.2416	29.242	28.3155	34.6749
Zosma18g00070	70.7654	87.2516	57.6266	77.9786	54.4529	66.6826
