tracking_id	male_flower_0	male_flower_1	male_flower_3	male_flower_2	male_flower_4	male_flower_6	male_flower_5
Zosma160g00330	21.4081	54.2138	65.1814	37.5981	40.8184	34.4903	96.9562
Zosma160g00340	945.249	546.656	1861.29	2223.19	1636	2486.43	5264.55
Zosma160g00350	69.1646	112.945	26.0726	49.041	104.495	68.9805	73.1424
Zosma160g00370	1394.82	2367.34	1374.6	1320.84	1106.99	1642.99	1170.28
Zosma160g00380	125.155	162.641	192.647	223.954	186.132	211.645	367.413
Zosma160g00390	418.281	203.302	230.308	240.301	248.176	186.561	187.108
Zosma161g00010	0	9.03564	1.44848	4.9041	6.53094	9.40644	113.966
Zosma161g00020	526.968	1021.03	173.817	382.52	88.1676	721.16	210.922
Zosma161g00030	228.902	85.8385	115.878	127.507	111.026	95.6321	98.6571
Zosma161g00040	1305.89	153.606	121.672	125.872	94.6986	117.58	51.0296
Zosma161g00050	9468.96	16634.6	9897.44	8951.62	7353.83	12516.8	2418.8
Zosma161g00070	54.3436	13.5535	14.4848	19.6164	9.7964	21.9484	17.0099
Zosma161g00080	344.176	135.535	340.392	348.191	169.804	437.399	164.996
Zosma161g00090	4415.01	7300.79	4468.55	5031.61	3978.97	6979.58	1034.2
Zosma161g00100	194.32	216.855	117.327	88.2738	120.822	177.155	117.368
Zosma161g00110	342.529	465.335	470.755	429.926	532.271	565.954	420.143
Zosma161g00120	9.88066	0	49.2482	16.347	35.9202	4.70322	28.9168
Zosma161g00140	296.42	374.979	250.586	331.844	271.034	307.277	236.437
Zosma161g00150	4289.85	5516.26	4317.91	4196.28	3704.67	5375.78	1129.45
Zosma161g00160	110.334	72.2851	94.1509	88.2738	53.8802	73.6837	56.1325
Zosma161g00170	666.944	1472.81	1018.28	815.716	1232.71	1182.08	2621.22
Zosma161g00180	31.2887	36.1425	42.0058	40.8675	22.8583	28.2193	103.76
Zosma161g00200	418.281	799.654	411.367	485.506	316.75	661.586	147.986
Zosma161g00210	204.2	167.159	582.287	397.232	546.966	391.935	602.149
Zosma161g00230	304.654	627.977	5.7939	8.1735	6.53094	23.5161	81.6473
Zosma161g00240	97.1598	158.124	105.739	132.411	148.579	164.613	743.331
Zosma161g00250	1281.19	1621.9	1347.08	1376.42	1030.26	1434.48	957.655
Zosma161g00260	347.47	153.606	370.81	433.196	455.533	359.012	916.831
Zosma161g00270	92.2195	90.3564	94.1509	85.0044	96.3313	65.8451	32.3187
Zosma161g00280	47.7565	63.2494	149.193	148.758	222.052	126.987	624.262
Zosma161g00330	1725.82	1251.44	864.74	1245.64	1071.07	2171.32	263.653
Zosma161g00340	704.82	1897.48	589.53	933.414	625.337	1207.16	295.971
Zosma161g00350	3477.99	5787.32	3096.84	3315.17	2919.33	3447.46	413.339
Zosma161g00360	26.3484	36.1425	33.3149	35.9634	35.9202	20.3806	56.1325
Zosma161g00420	1001.24	1201.74	1533.94	2782.26	1387.82	3425.51	17.0099
Zosma161g00430	660.357	650.566	393.985	485.506	391.856	514.219	906.625
Zosma161g00440	1.64678	4.51782	10.1393	67.0227	6.53094	4.70322	3.40197
Zosma161g00470	472.625	664.119	728.583	711.095	731.465	703.915	423.545
Zosma161g00480	8335.98	8782.64	11001.2	11866.3	8356.33	17285.9	1440.73
Zosma161g00510	41.1694	18.0713	72.4238	148.758	81.6367	39.1935	129.275
Zosma161g00520	678.472	722.851	724.238	730.711	525.74	796.412	377.619
Zosma161g00530	268.424	212.337	230.308	233.762	243.277	214.78	408.236
Zosma161g00540	95.513	131.017	50.6967	174.913	50.6148	139.529	307.878
Zosma161g00570	98.8066	158.124	153.538	163.47	128.986	133.258	360.609
Zosma161g00600	98.8066	162.641	111.533	135.68	119.19	136.393	129.275
Zosma161g00610	24.7016	22.5891	82.5631	109.525	60.4112	37.6257	40.8236
Zosma161g00630	23.0549	58.7316	15.9332	34.3287	24.491	34.4903	137.78
Zosma161g00640	227.255	257.516	133.26	134.045	182.866	161.477	103.76
Zosma161g00650	113.628	72.2851	82.5631	116.064	109.393	117.58	44.2256
Zosma161g00660	474.271	496.96	727.135	519.835	600.846	454.644	544.315
Zosma161g00680	1032.53	1350.83	1200.79	1072.36	945.353	1268.3	210.922
Zosma161g00690	2045.3	1644.49	2740.52	2112.03	2259.7	1769.98	1551.3
Zosma161g00700	67.5178	36.1425	55.0421	62.1186	39.1856	67.4128	52.7305
Zosma161g00790	171.265	176.195	564.906	305.689	654.726	148.935	7014.86
Zosma161g00820	153.15	483.407	250.586	150.392	223.685	241.432	275.56
Zosma161g00830	685.059	1278.54	502.621	709.46	470.227	859.121	408.236
Zosma161g00850	57.6372	4.51782	56.4906	78.4656	71.8403	40.7612	49.3286
Zosma161g00870	2177.04	2846.23	1661.4	2584.46	1964.18	1989.46	265.354
Zosma162g00010	228.902	171.677	257.829	212.511	243.277	186.561	263.653
Zosma162g00020	378.758	402.086	407.022	214.146	151.844	348.038	125.873
Zosma162g00030	877.732	1368.9	1586.08	1897.89	1387.82	2016.11	797.762
Zosma162g00040	1243.32	1838.75	1770.04	1255.45	1668.65	1423.51	1160.07
Zosma162g00050	335.942	171.677	165.126	170.009	213.888	159.909	125.873
Zosma162g00060	3.29355	90.3564	7.24238	4.9041	3.26547	3.13548	23.8138
Zosma162g00080	177.852	103.91	150.642	101.351	111.026	105.039	336.795
Zosma162g00100	477.565	505.996	44.9028	405.406	73.473	424.857	0
Zosma162g00110	5030.9	4332.59	3440.13	2661.29	3038.52	3395.72	3070.28
Zosma162g00120	940.309	758.993	438.888	518.2	484.922	754.083	147.986
Zosma162g00140	120.215	108.428	124.569	171.644	145.313	213.213	175.201
Zosma162g00150	2285.73	3365.77	4816.18	4137.43	5639.46	3778.25	38062.9
Zosma162g00160	1.64678	18.0713	1.44848	1.6347	22.8583	1.56774	959.356
Zosma162g00220	59051.7	13259.8	147491	158370	133881	199637	36188.5
Zosma162g00240	614.247	980.366	706.856	660.419	525.74	884.205	384.423
Zosma162g00250	568.138	365.943	709.753	792.83	729.832	448.373	85.0493
Zosma162g00260	54.3436	18.0713	46.3512	63.7533	19.5928	40.7612	153.089
Zosma162g00270	197.613	456.3	123.12	166.739	112.659	442.102	32.3187
Zosma162g00280	380.405	415.639	551.869	385.789	550.231	371.554	278.962
Zosma162g00290	793.746	917.117	246.241	284.438	249.808	357.445	637.869
Zosma162g00320	24.7016	13.5535	55.0421	49.041	55.513	31.3548	265.354
Zosma162g00330	42.8162	18.0713	21.7271	45.7716	13.0619	47.0322	22.1128
Zosma162g00340	194.32	252.998	196.993	259.917	137.15	195.967	69.7404
Zosma162g00350	419.928	650.566	454.821	753.597	458.798	576.928	202.417
Zosma162g00360	4243.74	45.1782	114.43	89.9085	80.004	108.174	132.677
Zosma162g00370	52.6968	9.03564	57.939	94.8126	53.8802	34.4903	59.5345
Zosma162g00380	27.9952	27.1069	98.4964	35.9634	115.924	34.4903	238.138
Zosma162g00400	4731.19	12582.1	1704.86	2885.25	1214.75	4546.44	743.331
Zosma162g00410	95.513	162.641	136.157	124.237	115.924	128.555	141.182
Zosma162g00440	93.8662	67.7673	53.5936	89.9085	57.1457	59.5741	231.334
Zosma162g00450	41.1694	22.5891	27.521	55.5798	50.6148	23.5161	15.3089
Zosma162g00460	115.274	40.6604	99.9448	68.6574	37.5529	128.555	27.2158
Zosma162g00470	59.2839	117.463	75.3208	52.3104	156.742	48.5999	1066.52
Zosma162g00480	158.09	194.266	120.224	152.027	111.026	112.877	278.962
Zosma162g00490	4.94033	0	18.8302	8.1735	17.9601	14.1097	452.462
Zosma162g00500	1264.72	1255.95	1458.62	1481.04	1224.55	1699.43	2680.75
Zosma162g00520	2942.79	1346.31	2353.77	1884.81	2081.74	1832.69	3408.77
