tracking_id	vegetative_0	vegetative_1	vegetative_5	vegetative_4	vegetative_3	vegetative_2
Zosma376g00100	144.548	59.7271	279.129	115.248	291.243	649.501
Zosma376g00110	427.975	88.7209	504.789	252.106	710.153	209.334
Zosma376g00140	1.41714	153.087	0	24.3102	0	0
Zosma376g00150	568.272	263.843	454.944	342.144	596.449	540.874
Zosma376g00160	49.5998	1196.86	67.0635	1136.28	33.9118	147.1
Zosma376g00170	0	47.5498	0	25.2106	0	1.13153
Zosma377g00010	0	106.117	0	16.2068	0.997406	0
Zosma378g00030	21.2571	9939.06	16.3127	22848	14.9611	3375.37
Zosma378g00040	31.177	82.9222	81.5637	345.745	16.9559	242.148
Zosma378g00060	0	9.278	0	33.314	0	2.26307
Zosma378g00070	0	716.726	2.71879	1474.82	1.99481	142.573
Zosma378g00080	51.0169	727.743	36.2505	704.996	49.8703	122.206
Zosma379g00040	0	80.0228	0	0	0	1.13153
Zosma379g00060	437.895	411.711	437.725	372.756	473.768	500.138
Zosma379g00070	168.639	350.825	149.533	294.424	153.601	140.31
Zosma379g00080	6158.88	1132.5	5209.2	2500.35	6619.78	3551.89
Zosma379g00100	2635.87	850.677	2566.54	2015.95	2438.66	2436.19
Zosma379g00110	5806.01	556.1	7206.61	1528.84	5373.03	4827.13
Zosma379g00120	167.222	87.5612	134.127	69.3291	149.611	85.9966
Zosma379g00130	56.6855	44.6504	42.5944	41.4174	58.847	28.2884
Zosma379g00160	26.9256	154.827	57.0946	497.009	40.8937	186.703
Zosma379g00170	376.958	281.819	416.881	354.749	374.027	489.955
Zosma379g00180	219.656	691.791	194.847	241.301	306.204	38.4722
Zosma379g00190	317.439	12.7573	316.286	80.1336	492.719	305.514
Zosma379g00200	90.6968	565.958	158.596	517.717	149.611	229.702
Zosma37g00020	528.592	132.791	638.916	34.2144	364.053	26.0253
Zosma37g00030	317.439	178.022	256.473	185.478	264.313	276.094
Zosma37g00040	106.285	140.33	113.283	96.3404	86.7743	193.492
Zosma37g00050	590.946	113.656	594.509	361.052	744.065	991.224
Zosma37g00060	120.457	136.271	81.5637	147.662	95.751	50.9191
Zosma37g00070	212.571	251.086	280.035	286.32	215.44	286.278
Zosma37g00090	1173.39	599.011	1239.77	727.505	1122.08	1231.11
Zosma37g00100	1099.7	703.389	1204.42	785.13	1194.89	1139.46
Zosma37g00120	413.804	323.57	423.225	361.952	439.856	211.597
Zosma37g00130	493.164	122.934	594.509	140.459	610.413	374.538
Zosma37g00140	1289.59	706.868	1242.49	307.029	1525.03	586.135
Zosma37g00150	172.891	1194.54	277.317	1614.38	349.092	525.032
Zosma37g00190	325.942	243.548	313.567	180.976	333.134	236.491
Zosma37g00210	365.621	259.204	325.349	169.271	283.263	263.648
Zosma37g00220	36.8456	756.157	149.533	1604.47	46.8781	1248.08
Zosma37g00230	1690.64	735.862	1593.21	939.995	1768.4	1342
Zosma37g00240	1259.83	926.641	1005.05	793.233	1113.11	629.133
Zosma37g00260	2410.55	1142.35	1775.37	969.707	1942.95	1585.28
Zosma37g00270	1078.44	451.723	877.263	452.89	939.557	732.103
Zosma37g00280	984.91	417.51	771.23	400.668	857.769	625.739
Zosma37g00290	185.645	1272.83	67.9698	2730.85	166.567	81.4705
Zosma37g00300	1.41714	87.5612	0.906264	7.20302	1.99481	4.52614
Zosma37g00310	111.954	150.188	134.127	225.995	107.72	114.285
Zosma37g00320	89.2796	278.92	99.689	211.589	93.7562	83.7336
Zosma37g00330	0	258.624	0	0.900378	0	0
Zosma37g00340	8.50282	96.8392	29.0004	36.0151	6.98184	28.2884
Zosma37g00350	1376.04	2218.6	2000.12	2563.38	1323.56	4072.39
Zosma37g00370	49.5998	81.7624	51.657	69.3291	47.8755	37.3406
Zosma37g00380	21.2571	48.1296	23.5629	61.2257	21.9429	21.4992
Zosma37g00390	31.177	135.691	36.2505	49.5208	51.8651	21.4992
Zosma37g00400	178.559	68.4253	878.169	210.688	272.292	874.676
Zosma37g00410	1.41714	941.138	0.906264	1237.12	0	9.05228
Zosma37g00420	1.41714	471.439	4.53132	990.416	1.99481	65.629
Zosma37g00430	480.409	473.758	481.226	921.987	552.563	945.963
Zosma37g00450	1052.93	518.408	1002.33	690.59	1247.76	1108.9
Zosma37g00460	473.324	634.963	537.414	1080.45	472.771	1786.69
Zosma37g00470	422.307	650.62	608.103	988.615	472.771	1533.23
Zosma37g00480	99.1996	178.022	88.8138	174.673	89.7666	147.1
Zosma37g00500	162.971	487.095	222.941	479.001	240.375	362.091
Zosma37g00510	25.5085	335.748	55.2821	470.898	24.9352	31.683
Zosma37g00530	15.5885	86.4014	19.9378	10.8045	24.9352	3.3946
Zosma37g00540	17.0056	518.988	23.5629	260.209	19.9481	20.3676
Zosma37g00550	68.0226	372.86	100.595	193.581	53.8599	80.339
Zosma37g00560	1401.55	520.148	1353.96	607.755	1338.52	988.961
Zosma37g00570	769.505	314.872	460.382	554.633	873.728	758.128
Zosma37g00580	1257	757.317	1829.75	1718.82	1241.77	1117.96
Zosma37g00590	7.08569	632.644	9.9689	786.03	6.98184	29.4199
Zosma37g00600	272.09	236.589	353.443	433.982	157.59	2077.5
Zosma37g00620	433.644	371.12	489.382	438.484	429.882	462.798
Zosma37g00660	2458.73	360.682	2218.53	1164.19	3203.67	3805.35
Zosma37g00670	410.97	968.972	502.07	491.606	372.033	528.427
Zosma37g00680	2.83427	252.246	4.53132	214.29	1.99481	2.26307
Zosma37g00690	5.66855	93.9398	0.906264	95.4401	1.99481	1.13153
Zosma37g00700	80.7768	1596.98	84.2825	289.021	33.9118	76.9444
Zosma37g00710	616.54	449.849	507.755	397.445	558.98	393.751
Zosma37g00720	100.532	374.733	92.1915	226.517	97.3135	116.571
Zosma37g00730	368.456	589.153	434.1	617.659	441.851	581.609
Zosma37g00740	1067.1	377.499	802.043	406.07	1085.18	638.186
Zosma37g00750	143.131	162.945	171.284	185.478	95.751	429.983
Zosma37g00760	0	86.9813	5.43758	71.1299	0.997406	370.012
Zosma37g00770	11.3371	3.47925	7.25011	9.00378	37.9014	27.1568
Zosma37g00780	1.41714	82.3423	0	23.4098	0	0
Zosma37g00790	0	187.3	0.906264	6.30265	0	0
Zosma37g00800	0	2.3195	1.81253	47.72	0.997406	1.13153
Zosma37g00810	741.163	572.917	639.822	503.311	660.283	633.659
Zosma37g00830	0	273.121	0.906264	50.4212	0	1.13153
Zosma37g00840	0	0	0	257.508	0.997406	0
Zosma37g00850	528.592	96.8392	502.976	295.324	681.228	959.541
Zosma37g00860	395.381	159.466	444.975	260.209	464.791	356.433
Zosma37g00880	201.233	157.726	230.191	108.946	246.359	115.417
Zosma37g00910	56.6855	154.827	42.5944	71.1299	40.8937	36.2091
Zosma37g00920	218.239	132.791	164.034	144.961	283.263	209.334
Zosma37g00930	296.182	280.66	297.254	370.956	235.388	285.147
Zosma37g00940	355.701	472.598	261.91	289.021	254.339	187.835
Zosma37g00950	144.548	168.164	86.095	102.643	86.7743	56.5767
Zosma37g00960	208.319	182.661	210.253	130.555	253.341	165.204
Zosma37g00970	225.325	165.844	249.222	168.371	240.375	204.808
Zosma37g00990	195.565	104.378	214.784	208.888	226.411	208.202
Zosma37g01000	432.227	207.595	369.756	222.393	394.973	252.332
Zosma37g01010	430.81	237.749	522.008	396.166	325.154	482.034
Zosma37g01020	779.425	416.93	672.448	456.492	792.938	553.32
Zosma37g01040	144.548	225.571	175.815	140.459	146.619	81.4705
Zosma37g01050	2.83427	197.158	5.43758	1.80076	3.98962	1.13153
Zosma37g01090	20158.8	5569.7	13164.4	3455.65	11933	3770.27
Zosma37g01120	4.25141	131.052	5.43758	23.4098	3.98962	2.26307
Zosma37g01130	923.973	293.417	754.918	628.464	997.406	786.417
Zosma37g01140	500.249	343.866	455.851	398.867	499.7	358.696
Zosma37g01150	564.021	260.364	387.881	236.799	611.41	332.671
Zosma37g01170	184.228	174.542	204.816	148.562	184.52	134.653
Zosma37g01180	259.336	147.288	183.065	162.968	258.328	166.336
Zosma37g01190	372.707	1592.92	454.944	1519.84	356.074	959.541
Zosma37g01200	823.357	510.87	1024.98	781.528	1057.25	1157.56
Zosma37g01210	215.405	367.641	283.661	169.271	228.406	187.835
Zosma37g01230	175.725	562.479	161.315	183.677	115.699	73.5498
Zosma37g01240	213.988	469.699	195.753	343.944	175.543	259.121
Zosma37g01270	24.0913	126.413	28.0942	24.3102	25.9326	6.78921
Zosma37g01290	35.4284	316.032	27.1879	197.183	38.8988	85.9966
Zosma37g01300	17.0056	26.6743	10.8752	43.2181	14.9611	82.602
Zosma37g01310	1.41714	901.706	0.906264	147.662	0.997406	2.26307
Zosma37g01330	43.9312	110.756	24.4691	36.0151	33.9118	24.8938
Zosma37g01340	695.814	496.373	662.479	531.223	776.979	545.4
Zosma37g01350	14.1714	69.0052	0	7.20302	0.997406	2.26307
Zosma37g01360	382.627	419.25	337.13	372.756	431.877	340.592
Zosma37g01380	0	57.9875	0	86.4363	0.997406	2.26307
Zosma37g01390	14.1714	1292.54	19.9378	108.045	18.9507	13.5784
Zosma37g01400	85.0282	74.224	64.3447	125.153	140.634	112.022
Zosma37g01410	1255.58	668.596	1441.87	921.987	1621.78	2120.5
Zosma37g01420	1611.28	568.858	1556.05	783.329	1660.68	1464.21
Zosma37g01430	138.879	115.395	103.314	124.252	79.7925	165.204
Zosma37g01440	127.542	112.496	164.034	81.034	142.629	71.2867
Zosma37g01450	470.49	262.683	436.819	342.144	398.962	368.88
Zosma37g01460	263.587	439.545	282.754	322.335	185.518	382.459
Zosma37g01480	72.274	2.3195	102.408	6.30265	89.7666	11.3153
Zosma3802g00010	218.239	3.47925	306.317	19.8083	152.603	114.285
Zosma381g00020	0	182.661	0.906264	218.792	0	24.8938
Zosma381g00040	328.776	606.55	339.849	641.069	290.245	424.325
Zosma381g00050	62.354	68.4253	49.8445	47.72	50.8677	29.4199
Zosma381g00060	109.12	273.701	99.689	179.175	84.7795	95.0489
Zosma381g00080	1927.31	5998.81	2697.04	12823.2	1877.12	23670.6
Zosma381g00090	228.159	727.743	213.878	508.714	209.455	351.907
Zosma381g00100	97.7825	147.288	106.033	256.608	101.735	268.174
Zosma381g00110	304.684	140.33	241.066	262.91	216.437	213.86
Zosma381g00120	704.317	793.849	1009.58	985.013	602.433	2032.24
Zosma381g00130	215.405	281.239	222.941	327.738	184.52	210.465
Zosma381g00140	154.468	95.0995	116.908	85.5359	138.639	118.811
Zosma381g00150	154.468	30.7334	412.35	105.344	291.243	918.806
Zosma381g00170	0	156.566	0.906264	268.313	2.99222	225.175
Zosma381g00180	700.066	316.612	599.04	459.193	683.223	824.889
Zosma381g00190	32.5942	204.116	65.251	357.45	37.9014	134.653
Zosma381g00200	158.719	121.774	263.723	127.854	155.595	230.833
Zosma381g00210	39.6798	60.307	42.5944	37.8159	25.9326	23.7622
Zosma381g00230	437.895	157.726	637.103	236.799	491.721	496.744
Zosma383g00020	368.456	982.889	363.412	551.031	250.349	353.039
Zosma383g00030	35.4284	326.47	63.4385	198.083	25.9326	49.7875
Zosma383g00040	253.668	318.931	215.691	146.762	155.595	64.4975
Zosma383g00050	734.077	322.991	656.135	458.292	667.265	596.319
Zosma383g00060	62.354	292.837	76.1261	232.297	71.8132	109.759
Zosma383g00070	269.256	129.312	293.629	185.478	280.271	347.381
Zosma383g00080	803.517	303.275	789.356	641.969	725.114	1002.54
Zosma383g00110	573.941	1501.3	744.042	1178.59	346.1	685.71
Zosma383g00120	256.502	848.357	275.504	742.812	256.333	415.273
Zosma386g00010	5278.84	2127.56	5546.33	4151.64	6635.74	6049.18
Zosma386g00020	1074.19	197.158	1335.83	558.234	1479.15	2598
Zosma386g00040	3803.6	553.781	1694.71	3007.26	4426.49	6934.04
Zosma386g00050	437.895	394.895	370.662	278.217	407.939	444.693
Zosma387g00010	1292.43	1551.75	1419.21	1059.74	1422.3	1260.53
Zosma387g00020	19.8399	201.797	17.219	100.842	13.9637	22.6307
Zosma387g00050	206.902	89.8807	195.753	120.651	184.52	155.02
Zosma388g00020	2586.28	224.412	2012.81	637.468	2446.64	1396.31
Zosma388g00030	487.495	185.56	467.632	223.294	481.747	261.385
Zosma388g00040	12.7542	98.5788	15.4065	9.90416	17.9533	5.65767
Zosma388g00050	457.735	525.947	447.694	442.986	581.488	443.562
Zosma388g00060	29.7599	240.648	68.876	192.681	32.9144	72.4182
Zosma388g00070	31.177	179.761	32.6255	318.734	28.9248	246.675
Zosma388g00080	58.1026	17.3963	48.032	35.1147	95.751	31.683
Zosma388g00100	661.803	996.806	690.573	1299.25	650.309	1467.6
Zosma388g00110	165.805	284.139	164.034	223.294	172.551	136.916
Zosma388g00120	836.111	489.415	738.605	553.732	632.356	743.418
Zosma388g00140	795.014	1502.46	399.662	739.21	976.461	815.836
Zosma388g00150	198.399	180.341	171.284	257.508	161.58	202.545
Zosma388g00160	60.9369	249.926	49.8445	66.628	53.8599	15.8415
Zosma388g00180	450.65	176.862	306.317	286.32	423.898	293.067
Zosma389g00040	1241.41	605.39	847.356	577.142	555.555	1115.69
Zosma389g00060	226.742	135.691	241.972	216.091	167.564	239.885
Zosma389g00080	486.078	327.05	1221.64	1115.57	610.413	1580.75
Zosma389g00090	1988.24	496.953	3188.24	1449.61	1967.88	2068.45
Zosma389g00100	55.2683	28.4139	67.0635	30.6128	110.712	44.1299
Zosma389g00130	18.4228	49.8693	34.438	105.344	16.9559	40.7352
Zosma389g00150	1312.27	462.161	1875.06	2743.45	1752.44	744.55
Zosma389g00170	314.604	291.677	447.694	479.001	306.204	551.057
Zosma389g00190	1264.09	645.981	1015.92	611.357	513.664	1234.5
Zosma38g00030	41.097	56.2479	31.7192	54.0227	31.917	71.2867
Zosma38g00040	6351.61	1329.65	4263.06	1316.35	7716.93	936.911
Zosma38g00050	123.291	97.419	172.19	452.89	160.582	364.354
Zosma38g00060	823.357	2063.2	1087.52	1166.89	829.842	833.941
Zosma38g00070	259.336	157.726	258.285	223.294	351.087	241.017
Zosma38g00080	522.924	348.505	559.165	443.886	653.301	492.218
Zosma38g00090	201.233	126.413	241.066	117.049	204.468	127.863
Zosma38g00110	230.993	180.341	288.192	160.267	222.422	188.966
Zosma38g00120	232.41	140.91	317.192	371.856	384.999	317.961
Zosma38g00130	52.4341	319.511	38.9693	117.95	58.847	42.9983
Zosma38g00140	593.78	291.097	1809.81	431.281	1635.75	4962.91
Zosma38g00170	8400.79	1331.39	10186.4	3080.19	10734.1	7513.39
Zosma38g00180	8.50282	40.5913	7.25011	16.2068	5.98444	5.65767
Zosma38g00190	1274.01	743.4	989.64	724.804	1217.83	728.708
Zosma38g00210	32.5942	16.8164	38.9693	24.3102	69.8184	30.5514
Zosma38g00230	1228.66	486.515	1080.27	629.364	1237.78	917.675
Zosma38g00240	5.66855	0	8.15637	1.80076	44.8833	0
Zosma38g00270	235.245	78.2832	288.192	145.861	294.235	188.966
Zosma38g00280	83.6111	576.396	510.226	1066.05	261.32	1750.48
Zosma38g00290	69.4397	151.347	77.0324	158.467	120.686	147.1
Zosma38g00300	374.124	1291.96	393.318	750.915	264.313	562.373
Zosma38g00310	136.045	2080.01	151.346	1003.92	143.626	148.231
Zosma38g00320	340.113	2320.66	309.036	1495.53	249.352	322.487
Zosma38g00330	107.702	88.141	56.1883	44.1185	73.8081	11.3153
Zosma38g00350	677.392	488.255	602.665	702.295	702.174	713.998
Zosma38g00360	14.1714	135.111	24.4691	5.40227	24.9352	53.1821
Zosma38g00370	435.061	555.52	494.82	674.383	324.157	406.221
Zosma38g00380	966.487	826.902	831.95	936.393	1013.36	1003.67
Zosma38g00390	99.1996	239.488	101.502	145.861	109.715	125.6
Zosma38g00410	711.403	218.613	713.229	453.79	762.018	519.374
Zosma38g00420	510.169	422.149	551.008	463.695	638.34	540.874
Zosma38g00430	144.548	99.7385	149.533	88.237	169.559	99.575
Zosma38g00440	290.513	96.8392	220.222	110.746	234.39	132.39
Zosma38g00450	0	43.4906	0	0.900378	0	0
Zosma38g00460	8.50282	253.985	12.6877	231.397	5.98444	35.0776
Zosma38g00470	1744.5	1530.87	1798.93	1755.74	1657.69	2106.92
Zosma38g00480	1975.49	891.268	1474.49	1122.77	1844.2	1595.46
Zosma38g00500	0	22.0353	0.906264	26.111	0	0
Zosma38g00510	2386.46	1640.47	2995.2	1922.31	1889.09	2594.61
Zosma38g00520	2414.8	1017.1	2158.72	1731.43	1958.91	2208.76
Zosma38g00530	120.457	60.8869	133.221	123.352	126.671	157.283
Zosma38g00540	375.541	247.027	187.597	152.164	317.175	74.6813
Zosma38g00560	25.5085	181.501	35.3443	171.972	23.9377	87.1282
Zosma38g00570	1272.59	416.93	1613.15	521.319	993.417	1994.9
Zosma38g00590	287.679	1261.81	425.038	1827.77	351.087	494.481
Zosma38g00600	73.6911	50.4491	89.7201	34.2144	65.8288	147.1
Zosma38g00610	147.382	249.346	170.378	298.025	124.676	316.83
Zosma38g00620	31.177	140.91	32.6255	81.034	24.9352	47.5245
Zosma38g00630	158.719	524.787	371.568	1284.84	294.235	487.691
Zosma38g00640	41.097	96.8392	20.8441	45.0189	10.9715	26.0253
Zosma38g00650	376.958	672.655	318.099	884.171	345.103	799.995
Zosma38g00660	708.569	577.556	667.916	638.368	666.267	697.025
Zosma38g00680	201.233	206.436	164.034	163.869	160.582	139.179
Zosma38g00690	6290.67	3267.02	6338.41	3474.56	4911.23	5142.82
Zosma38g00700	0	125.253	4.53132	27.9117	3.98962	20.3676
Zosma38g00710	1285.34	759.057	1181.77	691.49	1166.97	1102.11
Zosma38g00720	579.609	419.83	447.694	347.546	551.566	1024.04
Zosma38g00730	39.6798	169.324	60.7197	128.754	96.7484	167.467
Zosma38g00740	2936.31	2317.18	2597.35	2125.79	2978.25	2846.94
Zosma38g00750	436.478	227.311	337.13	209.788	338.121	260.253
Zosma38g00760	317.439	981.729	377.006	899.478	255.336	779.627
Zosma38g00770	51.0169	20.8755	46.2194	61.2257	80.7899	41.8668
Zosma38g00780	46.7655	49.8693	60.7197	35.1147	32.9144	13.5784
Zosma38g00800	378.376	750.359	442.257	440.285	384.001	479.771
Zosma38g00810	436.478	334.588	563.696	268.313	486.734	482.034
Zosma38g00820	103.451	173.383	61.6259	93.6393	53.8599	40.7352
Zosma38g00850	0	114.815	0	67.5283	0	10.1838
Zosma38g00870	0	256.885	0	32.4136	0	1.13153
Zosma38g00880	42.5141	171.643	53.4696	131.455	36.904	52.0506
Zosma38g00900	25.5085	82.3423	13.594	54.0227	25.9326	12.4469
Zosma38g00910	14.1714	82.3423	5.43758	9.90416	7.97925	1.13153
Zosma38g00930	29.7599	346.186	88.8138	32.4136	245.362	16.973
Zosma38g00940	2.83427	480.137	0.906264	90.9382	0.997406	4.52614
Zosma38g00950	678.809	420.989	776.668	481.702	644.324	573.688
Zosma38g00970	833.277	1211.94	725.011	1195.7	702.174	1180.19
Zosma38g00980	1058.6	578.715	821.981	598.751	1003.39	823.757
Zosma38g00990	997.664	653.519	1015.02	1476.62	946.538	2067.31
Zosma38g01000	0	843.139	0.906264	18.9079	0	11.3153
Zosma38g01010	9.91996	43.4906	16.3127	14.406	5.98444	13.5784
Zosma38g01020	72.274	136.271	70.6886	113.448	45.8807	70.1551
Zosma38g01030	419.473	683.093	407.819	623.061	441.851	442.43
Zosma38g01040	1667.97	336.908	1369.36	552.832	1366.45	933.516
Zosma38g01090	952.316	466.22	882.701	592.449	871.733	852.046
Zosma38g01100	89.2796	231.37	72.5011	195.382	54.8573	92.7858
Zosma38g01110	333.027	202.376	390.6	276.416	323.16	307.777
Zosma38g01120	11.3371	351.984	2.71879	326.837	2.99222	100.707
Zosma38g01130	581.026	546.822	513.851	460.093	576.501	432.246
Zosma38g01140	911.219	567.118	852.794	703.195	892.679	587.266
Zosma38g01150	4264.17	2720.77	3962.18	5370.75	3603.63	5384.97
Zosma38g01160	199.816	177.442	105.127	76.5321	128.665	28.2884
Zosma38g01220	141.714	13376.6	121.439	24336.3	99.7406	824.889
Zosma38g01230	838.945	396.055	748.574	658.176	1071.21	882.597
Zosma38g01260	615.037	462.74	767.605	351.147	724.117	789.811
Zosma38g01280	3073.77	498.693	2438.76	1364.97	3068.02	3809.88
Zosma38g01290	4789.92	285.878	4538.57	1189.4	7667.06	7012.12
Zosma38g01300	7.08569	41.751	5.43758	0.900378	0.997406	2.26307
Zosma38g01310	154.468	56.2479	94.2514	65.7276	131.658	100.707
Zosma38g01320	3147.46	276.021	2017.34	777.026	3104.93	1447.23
Zosma38g01340	616.455	239.488	511.133	181.876	554.558	152.757
Zosma38g01350	11.3371	25.5145	6.34385	34.2144	1.99481	11.3153
Zosma38g01360	742.58	387.937	686.042	504.212	694.195	743.418
Zosma38g01370	874.374	318.931	743.136	462.794	955.515	604.24
Zosma38g01380	43.9312	16.8164	34.438	18.9079	50.8677	38.4722
Zosma390g00060	17.0056	110.756	7.25011	77.4325	11.9689	56.5767
Zosma391g00030	520.089	1038.56	694.198	1822.36	483.742	623.476
Zosma391g00040	430.81	222.672	343.474	260.209	401.955	341.723
Zosma391g00050	9.91996	65.5259	7.25011	24.3102	2.99222	0
Zosma391g00060	481.827	441.865	417.788	542.027	504.688	579.346
Zosma391g00070	749.666	903.446	907.17	1405.49	703.171	984.435
Zosma391g00080	174.308	2121.18	145.002	1353.27	88.7692	612.16
Zosma391g00090	270.673	31.8931	153.159	83.7351	96.7484	59.9713
Zosma391g00100	138.879	148.448	111.47	250.305	164.572	136.916
Zosma391g00110	399.633	11.5975	1150.05	224.194	489.726	568.03
Zosma391g00120	6014.33	544.503	7092.42	1584.67	7919.41	3080.04
Zosma391g00140	840.362	455.202	618.072	495.208	888.689	579.346
Zosma391g00150	763.837	698.75	637.103	545.629	725.114	849.783
Zosma391g00160	117.622	109.017	130.502	176.474	173.549	226.307
Zosma391g00170	1.41714	615.828	0.906264	1512.63	0	4.52614
Zosma391g00180	11.3371	416.93	1.81253	1798.96	3.98962	16.973
Zosma391g00190	202.651	207.015	363.412	102.643	263.315	125.6
Zosma392g00020	41.097	5.21888	86.095	27.0113	147.616	182.177
Zosma393g00030	262.17	289.358	204.816	217.891	178.536	96.1804
Zosma393g00040	2956.15	1783.7	3424.77	3298.98	3652.5	4958.38
Zosma393g00050	500.249	579.295	568.227	877.868	450.828	1043.27
Zosma393g00060	739.746	68.4253	850.982	244.903	1234.79	726.445
Zosma393g00080	8.50282	78.2832	7.25011	27.9117	5.98444	9.05228
Zosma393g00090	102.034	22.6151	82.47	35.1147	95.751	62.2344
Zosma393g00100	429.393	408.812	512.039	424.078	439.856	621.213
Zosma393g00120	605.118	1842.84	760.355	5075.43	432.874	2237.04
Zosma393g00130	29.7599	53.9284	140.471	184.577	12.9663	1615.83
Zosma393g00140	3130.46	1588.28	2215.81	1592.77	2739.87	2397.72
Zosma393g00150	0	37.112	0	396.166	0.997406	0
Zosma393g00160	381.21	118.295	377.912	179.175	443.846	314.567
Zosma393g00170	1296.68	864.594	1750.9	1356.87	1362.46	1089.67
Zosma393g00180	58.1026	68.4253	58.9071	59.4249	68.821	29.4199
Zosma393g00190	72.274	44.0705	64.3447	44.1185	78.7951	153.889
Zosma395g00010	7.08569	358.363	8.15637	552.832	2.99222	33.946
Zosma395g00020	273.507	1097.12	265.535	944.496	271.294	522.769
Zosma395g00040	0	22.0353	36.2505	21.6091	0	22.6307
Zosma396g00040	1.41714	28.9938	0.906264	4.50189	0	0
Zosma396g00050	1096.86	882.57	1096.58	1292.94	1162.98	1664.49
Zosma397g00010	36.8456	498.693	39.8756	94.5397	31.917	49.7875
Zosma397g00020	21.2571	335.748	14.5002	116.149	35.9066	11.3153
Zosma397g00030	593.78	154.827	647.978	363.753	909.634	993.487
Zosma397g00040	12.7542	66.1058	7.25011	9.90416	6.98184	1.13153
Zosma397g00060	100.617	69.585	95.1577	70.2295	96.7484	62.2344
Zosma397g00070	668.889	748.619	667.01	799.536	909.634	549.926
Zosma397g00080	195.565	46.9699	165.846	61.2257	191.502	106.364
Zosma397g00090	290.513	389.676	291.817	464.595	310.193	328.145
Zosma397g00100	56.6855	52.1888	72.5011	57.6242	87.7717	50.9191
Zosma397g00110	581.026	684.833	604.478	717.601	581.488	944.831
Zosma397g00120	235.245	308.494	167.659	45.9193	208.458	44.1299
Zosma397g00130	73.6911	43.4906	109.658	49.5208	120.686	102.97
Zosma397g00140	22.6742	77.1234	17.219	49.5208	7.97925	6.78921
Zosma398g00010	63.7712	234.27	56.1883	300.726	51.8651	55.4452
Zosma398g00030	7099.86	3416.05	6289.47	3207.15	6555.95	3930.95
Zosma398g00040	2949.06	958.534	2846.57	1730.53	3633.55	3575.65
Zosma398g00050	29.7599	603.65	96.0639	1597.27	47.8755	1498.15
Zosma398g00060	2555.1	312.553	2405.22	684.287	2225.21	1853.45
Zosma398g00070	950.899	527.686	761.261	584.345	937.562	644.975
Zosma398g00080	938.145	646.561	966.077	500.61	916.616	716.261
Zosma398g00090	1658.05	551.461	1417.4	743.712	1546.98	930.121
Zosma39g00030	147.382	118.874	145.908	126.953	149.611	145.968
Zosma39g00050	454.901	465.64	406.006	358.35	453.82	358.696
Zosma39g00060	211.153	508.551	183.065	218.792	163.575	99.575
Zosma39g00070	1.41714	66.6857	16.3127	10.8045	1.99481	1.13153
Zosma39g00090	52.4341	68.4253	55.2821	36.9155	43.8859	35.0776
Zosma39g00100	206.902	148.448	203.909	63.9268	188.51	88.2597
Zosma39g00110	726.991	342.706	686.948	431.281	682.226	704.946
Zosma39g00120	568.272	1103.5	560.071	1400.99	580.49	697.025
Zosma39g00130	0	100.898	0	41.4174	0	0
Zosma39g00140	0	108.437	0	6.30265	0	0
Zosma39g00150	35.4284	9.85788	33.5318	11.7049	52.8625	18.1046
Zosma39g00160	42.5141	37.6919	8.15637	39.6166	21.9429	2.26307
Zosma39g00180	673.14	135.111	847.356	264.711	662.278	588.398
Zosma39g00190	547.015	233.69	682.416	320.535	630.361	500.138
Zosma39g00210	34.0113	538.124	34.438	1129.07	34.9092	102.97
Zosma39g00230	0	495.793	29.9067	72.0302	3.98962	73.5498
Zosma39g00240	174.308	799.648	255.566	780.628	231.398	203.676
Zosma39g00250	983.493	2365.89	582.727	1154.28	1340.51	650.632
Zosma39g00260	515.838	814.145	408.725	512.315	356.074	264.779
Zosma39g00270	126.125	1525.07	142.283	2074.47	48.8729	422.062
Zosma39g00280	185.645	1604.51	176.721	926.489	133.652	237.622
Zosma39g00290	589.529	534.065	759.449	762.62	610.413	941.437
Zosma39g00300	92.1139	173.383	104.22	228.696	119.689	255.727
Zosma39g00310	55.2683	182.661	59.8134	160.267	51.8651	65.629
Zosma39g00320	59.5198	374.02	184.878	550.131	79.7925	604.24
Zosma39g00330	209.736	260.944	215.691	208.888	191.502	170.862
Zosma39g00340	576.775	949.836	576.384	949.899	563.534	677.789
Zosma39g00350	556.935	547.402	590.884	701.394	606.423	871.282
Zosma39g00360	327.359	180.341	314.473	124.252	269.3	124.469
Zosma39g00370	100.617	321.831	113.283	783.329	176.541	2002.82
Zosma39g00420	43.9312	0	12.6877	6.30265	7.97925	4.52614
Zosma39g00430	1128.04	1156.27	530.164	627.563	1043.29	542.005
Zosma39g00440	25.5085	641.922	40.7819	1179.5	139.637	1322.76
Zosma39g00460	26.9256	69.585	21.7503	42.3178	22.9403	13.5784
Zosma39g00470	141.714	101.478	201.191	106.245	189.507	134.653
Zosma39g00480	311.77	437.226	459.476	611.357	338.121	480.902
Zosma39g00490	2702.48	195.998	3180.99	609.556	3917.81	3650.33
Zosma39g00500	297.599	111.916	348.005	63.0265	620.387	278.358
Zosma39g00510	1.41714	1614.37	0.906264	1859.28	0.997406	3.3946
Zosma39g00540	2824.35	1929.24	2536.63	1845.77	3442.05	992.356
Zosma39g00550	0	49.8693	0	0	0	0
